Times,Freqs,Fluxes,FluxErrs
1.000227E+04,2.000000E+18,6.199431E-04,1.360913E-04
1.004764E+04,2.000000E+18,6.089160E-04,1.332723E-04
1.008644E+04,2.000000E+18,7.938779E-04,1.742738E-04
1.013329E+04,2.000000E+18,6.640430E-04,1.397896E-04
1.018623E+04,2.000000E+18,4.965854E-04,1.120888E-04
1.024403E+04,2.000000E+18,6.792348E-04,1.530753E-04
1.028541E+04,2.000000E+18,1.013485E-03,2.280448E-04
1.033192E+04,2.000000E+18,1.076586E-03,2.352798E-04
1.037580E+04,2.000000E+18,7.436846E-04,1.670747E-04
1.041867E+04,2.000000E+18,5.547985E-04,1.248355E-04
1.045941E+04,2.000000E+18,3.381930E-04,7.645691E-05
1.052056E+04,2.000000E+18,2.974386E-04,6.529438E-05
1.057047E+04,2.000000E+18,2.171112E-04,4.939484E-05
1.062678E+04,2.000000E+18,7.064720E-04,1.582187E-04
1.066802E+04,2.000000E+18,5.810591E-04,1.315703E-04
1.072506E+04,2.000000E+18,8.934831E-04,1.973186E-04
1.498760E+04,2.000000E+18,4.965073E-04,1.085649E-04
1.504412E+04,2.000000E+18,4.744779E-04,1.064333E-04
1.513648E+04,2.000000E+18,2.853326E-04,6.276919E-05
1.521816E+04,2.000000E+18,5.396678E-04,1.181212E-04
1.528308E+04,2.000000E+18,4.654276E-04,9.758549E-05
2.077707E+04,2.000000E+18,7.472471E-04,1.682280E-04
2.084827E+04,2.000000E+18,6.587984E-04,1.486532E-04
2.092412E+04,2.000000E+18,7.954037E-04,1.786638E-04
2.101963E+04,2.000000E+18,4.236671E-04,9.581555E-05
2.114360E+04,2.000000E+18,3.449680E-04,7.801715E-05
2.129944E+04,2.000000E+18,3.202400E-04,7.242471E-05
2.141274E+04,2.000000E+18,5.006351E-04,1.099563E-04
2.152112E+04,2.000000E+18,8.739316E-04,1.956378E-04
2.160109E+04,2.000000E+18,7.729711E-04,1.734285E-04
2.169397E+04,2.000000E+18,6.116617E-04,1.375474E-04
2.179189E+04,2.000000E+18,7.315752E-04,1.656402E-04
2.194424E+04,2.000000E+18,2.560418E-04,5.521101E-05
2.205591E+04,2.000000E+18,2.319659E-04,5.240107E-05
2.220317E+04,2.000000E+18,1.627408E-04,3.038566E-05
2.652560E+04,2.000000E+18,2.226090E-04,4.760777E-05
2.664452E+04,2.000000E+18,1.970093E-04,4.440542E-05
2.679884E+04,2.000000E+18,3.767676E-04,8.463203E-05
2.693336E+04,2.000000E+18,3.930587E-04,8.432242E-05
2.708819E+04,2.000000E+18,3.329708E-04,7.574390E-05
2.721806E+04,2.000000E+18,2.352726E-04,5.333489E-05
2.733367E+04,2.000000E+18,3.308025E-04,7.430704E-05
2.744786E+04,2.000000E+18,2.310066E-04,5.212794E-05
2.757386E+04,2.000000E+18,1.879472E-04,4.231443E-05
2.769133E+04,2.000000E+18,2.505325E-04,5.659890E-05
2.778974E+04,2.000000E+18,2.212193E-04,4.986228E-05
2.787813E+04,2.000000E+18,2.484392E-04,5.606171E-05
2.798318E+04,2.000000E+18,1.281825E-04,2.886166E-05
3.352256E+04,2.000000E+18,3.533271E-05,7.946371E-06
3.495673E+04,2.000000E+18,4.492104E-05,6.698949E-06
4.372364E+04,2.000000E+18,1.196716E-04,2.700860E-05
4.389408E+04,2.000000E+18,1.186279E-04,2.229664E-05
4.955334E+04,2.000000E+18,3.988498E-05,8.784827E-06
4.983660E+04,2.000000E+18,3.188263E-05,5.587984E-06
5.526882E+04,2.000000E+18,6.498946E-05,1.466776E-05
5.542541E+04,2.000000E+18,5.493715E-05,1.251584E-05
5.561111E+04,2.000000E+18,5.870891E-05,1.288227E-05
5.578872E+04,2.000000E+18,1.084442E-04,2.444673E-05
5.596394E+04,2.000000E+18,1.196292E-04,2.050553E-05
6.102056E+04,2.000000E+18,2.705580E-04,6.106510E-05
6.119368E+04,2.000000E+18,1.895995E-04,4.279272E-05
6.133949E+04,2.000000E+18,1.263306E-04,2.868072E-05
6.150197E+04,2.000000E+18,1.095348E-04,2.454967E-05
6.161593E+04,2.000000E+18,1.229060E-04,2.751454E-05
6.175658E+04,2.000000E+18,8.385260E-05,1.899227E-05
6.194914E+04,2.000000E+18,9.969164E-05,2.257974E-05
6.216403E+04,2.000000E+18,1.076229E-04,2.014620E-05
6.678466E+04,2.000000E+18,7.856693E-05,1.777445E-05
6.697786E+04,2.000000E+18,1.187196E-04,2.679536E-05
6.715524E+04,2.000000E+18,6.725908E-05,1.521624E-05
6.736126E+04,2.000000E+18,5.623731E-05,1.426635E-05
6.757960E+04,2.000000E+18,6.526632E-05,1.474809E-05
6.780978E+04,2.000000E+18,7.674048E-05,1.746379E-05
6.800869E+04,2.000000E+18,6.764604E-05,1.768513E-05
6.824076E+04,2.000000E+18,8.584904E-05,1.564152E-05
7.268385E+04,2.000000E+18,4.424656E-05,9.145787E-06
7.826821E+04,2.000000E+18,4.366781E-05,1.135411E-05
7.851945E+04,2.000000E+18,4.965657E-05,9.454804E-06
8.394682E+04,2.000000E+18,8.381560E-05,2.123583E-05
8.411740E+04,2.000000E+18,1.175172E-04,2.650801E-05
8.430156E+04,2.000000E+18,1.149891E-04,2.591252E-05
8.448171E+04,2.000000E+18,1.182101E-04,2.658662E-05
8.467391E+04,2.000000E+18,1.134110E-04,2.560673E-05
8.486086E+04,2.000000E+18,5.210147E-05,1.210048E-05
8.507231E+04,2.000000E+18,5.453877E-05,1.231414E-05
8.528356E+04,2.000000E+18,5.270661E-05,1.195876E-05
8.551228E+04,2.000000E+18,4.547910E-05,9.063391E-06
8.976302E+04,2.000000E+18,9.962974E-05,2.238132E-05
8.995858E+04,2.000000E+18,8.556070E-05,1.942365E-05
9.015343E+04,2.000000E+18,6.545777E-05,1.437899E-05
9.036585E+04,2.000000E+18,2.958668E-05,7.795324E-06
9.059185E+04,2.000000E+18,3.724787E-05,9.707070E-06
9.075416E+04,2.000000E+18,4.833626E-05,1.094743E-05
9.095361E+04,2.000000E+18,4.923617E-05,1.119052E-05
9.113829E+04,2.000000E+18,7.419842E-05,1.670708E-05
9.130843E+04,2.000000E+18,3.608846E-05,9.660133E-06
9.550677E+04,2.000000E+18,5.533793E-05,1.454526E-05
9.569333E+04,2.000000E+18,6.261056E-05,1.629397E-05
9.592638E+04,2.000000E+18,7.826799E-05,1.768357E-05
9.613210E+04,2.000000E+18,7.045194E-05,1.829842E-05
9.639769E+04,2.000000E+18,4.435746E-05,1.163584E-05
9.664633E+04,2.000000E+18,5.393290E-05,1.359587E-05
9.680720E+04,2.000000E+18,8.608412E-05,1.939180E-05
9.702938E+04,2.000000E+18,4.312317E-05,1.173326E-05
1.012333E+05,2.000000E+18,4.932171E-05,1.243625E-05
1.414884E+05,2.000000E+18,5.492695E-05,1.394207E-05
1.417737E+05,2.000000E+18,3.461957E-05,9.069317E-06
1.420523E+05,2.000000E+18,4.044900E-05,1.056016E-05
1.441324E+05,2.000000E+18,4.644299E-05,8.139019E-06
1.534626E+05,2.000000E+18,5.792946E-05,1.516472E-05
1.541853E+05,2.000000E+18,7.346768E-05,1.917847E-05
1.545235E+05,2.000000E+18,6.021133E-05,1.199077E-05
1.598492E+05,2.000000E+18,4.374102E-05,1.147302E-05
1.602745E+05,2.000000E+18,4.795372E-05,9.599042E-06
1.934619E+05,2.000000E+18,3.086660E-05,7.279171E-06
1.951098E+05,2.000000E+18,2.880239E-05,7.514670E-06
2.091799E+05,2.000000E+18,2.726699E-05,7.001877E-06
2.163518E+05,2.000000E+18,2.095542E-05,5.518352E-06
2.221568E+05,2.000000E+18,1.770733E-05,4.559977E-06
2.308872E+05,2.000000E+18,1.112624E-05,2.251703E-06
2.749152E+05,2.000000E+18,1.458227E-05,3.352018E-06
2.799155E+05,2.000000E+18,1.727403E-05,4.560524E-06
2.902190E+05,2.000000E+18,1.311249E-05,2.504570E-06
4.312149E+05,2.000000E+18,5.557689E-06,1.098644E-06
4.869328E+05,2.000000E+18,2.929027E-06,6.984257E-07
6.902534E+05,2.000000E+18,7.604055E-07,1.609143E-07
1.057368E+06,2.000000E+18,3.930217E-07,1.421966E-07
