READ TERR 1 2
! xrtwtflux
98.479	4.565	-5.304	3.56465919254496e-06	7.31038636253139e-07	-7.31038636253139e-07
112.135	9.288	-9.091	1.28398587960306e-06	3.65467013589788e-07	-3.65467013589788e-07
131.583	6.800	-10.161	1.37709610288457e-06	3.19598844270518e-07	-3.19598844270518e-07
147.341	13.968	-8.958	6.42470660524555e-07	2.21973410881267e-07	-2.21973410881267e-07
171.555	11.129	-10.246	6.87651496268139e-07	1.95732292980546e-07	-1.95732292980546e-07
583.507	16.965	-19.868	3.29290021598844e-07	1.24086180644026e-07	-1.24086180644026e-07
NO NO NO NO NO NO
! xrtwtgamma
98.479	4.565	-5.304	1.55757588201765	0.497610148028468	-0.341334823755831
112.135	9.288	-9.091	1.63674454983882	0.346373252055359	-0.2377121756583
131.583	6.800	-10.161	1.73424778920661	0.294978953604032	-0.205449028168011
147.341	13.968	-8.958	1.80320588416981	0.382739836352169	-0.267979526781561
171.555	11.129	-10.246	1.89596605616121	0.578522748342283	-0.404397032585791
583.507	16.965	-19.868	1.8111396991739	0.397155685596282	-0.278082204479771
NO NO NO NO NO NO
! xrtpcflux
757.277	115.072	-70.47	9.16138874593189e-08	2.06229879661804e-08	-2.06229879661804e-08
976.563	108.907	-104.215	5.36180628223812e-08	1.181637459907e-08	-1.181637459907e-08
1182.095	119.004	-96.624	3.61264986889022e-08	8.12244232413089e-09	-8.12244232413089e-09
1407.616	84.039	-106.517	2.23363545208665e-08	5.79532399515923e-09	-5.79532399515923e-09
1602.629	87.104	-110.974	1.7325926301936e-08	4.52472641829081e-09	-4.52472641829081e-09
1889.134	261.936	-199.401	1.8852814536877e-08	3.26583282771617e-09	-3.26583282771617e-09
5556.443	288.176	-250.898	1.58760589871184e-08	4.13561400795858e-09	-4.13561400795858e-09
6233.112	311.049	-388.493	1.32075841278618e-08	3.47500965248433e-09	-3.47500965248433e-09
6755.846	317.359	-211.685	1.77248033350953e-08	4.65124217132142e-09	-4.65124217132142e-09
7452.984	465.168	-379.78	1.28265395617748e-08	3.08859718594521e-09	-3.08859718594521e-09
12382.482	1306.076	-1304.024	4.81167239943529e-09	9.7754113621463e-10	-9.7754113621463e-10
18181.369	1271.375	-1340.769	3.43536067001794e-09	8.16786765545388e-10	-8.16786765545388e-10
44245.521	27114.538	-21521.104	9.8694937396472e-10	2.35256594597968e-10	-2.35256594597968e-10
NO NO NO NO NO NO
! xrtpcgamma
757.277	115.072	-70.47	1.83084583519031	0.466825990905704	-0.338255802761545
976.563	108.907	-104.215	2.0541303557593	0.306191630300297	-0.221799433665339
1182.095	119.004	-96.624	2.22183228389949	0.232567407720447	-0.172799798582955
1407.616	84.039	-106.517	2.37513930364414	0.240943406472577	-0.185576752965842
1602.629	87.104	-110.974	2.47943897610442	0.287533001696843	-0.222891679011176
1889.134	261.936	-199.401	2.42207471525956	0.256489639894364	-0.198730459302263
5556.443	288.176	-250.898	2.04580144260099	0.27213067524032	-0.206077719211462
6233.112	311.049	-388.493	2.00572096232583	0.295145726951844	-0.223434417409539
6755.846	317.359	-211.685	1.99810189498522	0.291680111285229	-0.220781640679757
7452.984	465.168	-379.78	2.01723875739093	0.26335765533393	-0.199012980013209
12382.482	1306.076	-1304.024	2.11616498508147	0.277554086762214	-0.202474023400238
18181.369	1271.375	-1340.769	2.19101507572065	0.426496098054896	-0.310168380682491
44245.521	27114.538	-21521.104	2.16238592719794	0.362923419344212	-0.263776851586704
