174.279	10.594	-9.465	7.92669067098307e-06	1.70366771743153e-06	-1.70366771743153e-06
198.535	11.411	-13.663	3.14398872979951e-06	7.0405479166364e-07	-7.0405479166364e-07
217.936	4.546	-7.991	4.42901769861276e-06	9.2588686577145e-07	-9.2588686577145e-07
233.353	9.188	-10.871	1.8383492246131e-06	3.91937399481094e-07	-3.91937399481094e-07
252.485	5.100	-9.944	3.0915765727081e-06	6.48794620566443e-07	-6.48794620566443e-07
271.375	11.283	-13.79	2.30037134602653e-06	4.94414361659534e-07	-4.94414361659534e-07
296.696	11.035	-14.038	1.91940129575398e-06	4.11422192977033e-07	-4.11422192977033e-07
327.929	22.426	-20.198	1.30341456662971e-06	2.31693499763484e-07	-2.31693499763484e-07
3532.121	19.629	-22.996	1.16194095812462e-06	2.49139941620528e-07	-2.49139941620528e-07
3573.019	31.384	-21.269	9.11498665577304e-07	2.06392744217016e-07	-2.06392744217016e-07
3618.808	23.204	-14.405	1.60018859748459e-06	3.57813061711078e-07	-3.57813061711078e-07
3666.168	20.976	-24.156	1.67056054134035e-06	3.67274376754114e-07	-3.67274376754114e-07
3702.542	24.720	-15.397	1.57061898882319e-06	3.52300269723643e-07	-3.52300269723643e-07
3746.270	23.616	-19.008	1.42099061708443e-06	3.04250606137105e-07	-3.04250606137105e-07
3786.423	16.058	-16.537	1.4815401176827e-06	3.32319409594779e-07	-3.32319409594779e-07
3817.338	12.723	-14.857	1.66452117078742e-06	3.64854636447027e-07	-3.64854636447027e-07
3860.980	36.776	-30.919	7.96183347355584e-07	1.54655117395848e-07	-1.54655117395848e-07
4020.347	24.216	-18.408	6.92444389620819e-07	1.55186232160579e-07	-1.55186232160579e-07
4062.351	19.822	-17.788	8.33414301710769e-07	1.8677944226646e-07	-1.8677944226646e-07
4112.512	29.837	-30.339	6.90463387014324e-07	1.50996642973933e-07	-1.50996642973933e-07
4172.894	39.660	-30.545	6.13586819472003e-07	1.38139338433617e-07	-1.38139338433617e-07
4244.181	41.085	-31.628	4.3186886866585e-07	9.26461477611272e-08	-9.26461477611272e-08
4334.672	38.350	-49.406	2.22345062420486e-07	4.88352030431559e-08	-4.88352030431559e-08
4427.603	53.234	-54.581	2.15744936575597e-07	4.84062352148273e-08	-4.84062352148273e-08
4531.006	45.109	-50.169	3.06088452168969e-07	6.8910951773246e-08	-6.8910951773246e-08
4678.537	70.577	-102.422	3.51133855977372e-07	5.95448205390897e-08	-5.95448205390897e-08
5708.978	49.586	-38.17	2.70930223931262e-07	6.09806070208629e-08	-6.09806070208629e-08
5803.423	50.419	-44.859	3.11286576089776e-07	6.85599563016035e-08	-6.85599563016035e-08
5905.559	23.503	-51.717	2.30902751492037e-07	5.07482377629963e-08	-5.07482377629963e-08
5970.147	29.119	-41.086	1.49426771482304e-07	3.36282135508463e-08	-3.36282135508463e-08
6056.904	62.711	-57.638	1.17599133636791e-07	2.09143603191501e-08	-2.09143603191501e-08
9546.048	48.071	-74.788	9.89341361948682e-08	2.23021378809373e-08	-2.23021378809373e-08
9673.446	103.707	-79.328	7.0426731939973e-08	1.59128299108161e-08	-1.59128299108161e-08
9846.785	55.733	-69.633	1.19285638400575e-07	2.68586740209239e-08	-2.68586740209239e-08
9987.001	75.985	-84.483	9.72152658377553e-08	2.19656640051014e-08	-2.19656640051014e-08
10147.295	63.623	-84.308	9.30384022778674e-08	2.10463964039405e-08	-2.10463964039405e-08
10275.533	65.766	-64.615	9.66792081798338e-08	2.17181740456989e-08	-2.17181740456989e-08
10477.374	152.258	-136.075	7.65135177881456e-08	1.2681373321706e-08	-1.2681373321706e-08
15337.314	210.932	-205.279	4.3709608244953e-08	8.83589466704048e-09	-8.83589466704048e-09
21074.576	154.669	-121.135	3.25015685080879e-08	8.47086546337627e-09	-8.47086546337627e-09
21346.191	136.293	-116.946	4.80463008630748e-08	1.08330184430002e-08	-1.08330184430002e-08
21670.818	177.729	-188.334	2.72790597169247e-08	6.67103719324945e-09	-6.67103719324945e-09
26940.398	140.956	-207.56	1.34739049324672e-08	3.52816103813709e-09	-3.52816103813709e-09
27195.146	76.764	-113.792	3.21528142093055e-08	7.24917988780934e-09	-7.24917988780934e-09
27377.911	97.092	-106.001	2.70583207016174e-08	6.10057247073937e-09	-6.10057247073937e-09
27625.132	185.851	-150.129	1.04746281182435e-08	2.74002789779004e-09	-2.74002789779004e-09
27916.483	107.623	-105.499	1.8480582024232e-08	4.15411439283995e-09	-4.15411439283995e-09
28122.964	111.756	-98.858	1.70575655228711e-08	3.83424485573413e-09	-3.83424485573413e-09
28392.602	235.754	-157.882	1.48966633447013e-08	2.6313105068112e-09	-2.6313105068112e-09
32794.545	205.869	-290.579	5.84190046403747e-09	1.51588121319261e-09	-1.51588121319261e-09
33206.433	287.593	-206.019	6.89035049018637e-09	1.81321063344153e-09	-1.81321063344153e-09
34121.324	617.466	-627.298	8.34166757846388e-09	2.69388022956657e-09	-2.69388022956657e-09
39209.883	1524.951	-889.579	2.46519448145553e-09	5.06566171799804e-10	-5.06566171799804e-10
49442.386	2832.852	-5366.219	1.77410013410335e-09	4.00542008419406e-10	-4.00542008419406e-10
61127.898	2515.101	-5552.505	2.45094398355639e-09	5.74563705281693e-10	-5.74563705281693e-10
79284.178	17300.168	-6346.633	1.19211172755242e-09	3.21653751316081e-10	-3.21653751316081e-10
137189.777	28538.221	-12340.679	3.44224547963073e-09	7.77239569785892e-10	-7.77239569785892e-10
