Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
5380.293,21.448,-13.655,6.87488700221903e-06,1.54417277770857e-06,-1.54417277770857e-06
5426.856,20.016,-25.116,3.89578116216164e-06,8.54981290912325e-07,-8.54981290912325e-07
5469.720,17.269,-22.848,3.11716536208144e-06,6.84103702612764e-07,-6.84103702612764e-07
5506.282,20.824,-19.293,2.61710397499974e-06,5.8959402227857e-07,-5.8959402227857e-07
5546.807,22.923,-19.701,2.69253472960204e-06,5.80337587053773e-07,-5.80337587053773e-07
5590.551,21.804,-20.821,2.66315080643492e-06,5.87818660828708e-07,-5.87818660828708e-07
5634.525,35.498,-22.17,2.13732212076498e-06,4.81506420266163e-07,-4.81506420266163e-07
5685.562,17.055,-15.54,4.39696420466713e-06,9.87605209070751e-07,-9.87605209070751e-07
5743.205,27.110,-40.587,2.14435003821498e-06,4.83815544662004e-07,-4.83815544662004e-07
5796.278,26.690,-25.963,2.99174043573262e-06,6.41315447282375e-07,-6.41315447282375e-07
5840.758,27.342,-17.79,3.06100909532479e-06,6.90635488291825e-07,-6.90635488291825e-07
5885.700,17.502,-17.6,3.61524646971382e-06,7.94548167907854e-07,-7.94548167907854e-07
5929.393,21.448,-26.191,2.35426433924922e-06,5.15204644110519e-07,-5.15204644110519e-07
5973.284,17.675,-22.442,3.06849432384301e-06,6.57768668099796e-07,-6.57768668099796e-07
6010.633,17.934,-19.675,3.25420097084977e-06,7.33122302694991e-07,-7.33122302694991e-07
6058.380,25.349,-29.812,2.2709143294178e-06,5.10071477149742e-07,-5.10071477149742e-07
6113.028,18.339,-29.3,2.2406425679165e-06,4.93852889575086e-07,-4.93852889575086e-07
6162.565,23.963,-31.198,1.5500387024407e-06,3.47634964624173e-07,-3.47634964624173e-07
6204.131,17.500,-17.602,2.37677222393172e-06,5.24608395485223e-07,-5.24608395485223e-07
6257.202,27.112,-35.571,1.18691013225165e-06,2.68602101742181e-07,-2.68602101742181e-07
6314.195,25.280,-29.881,1.5373173402971e-06,3.38350360360475e-07,-3.38350360360475e-07
6360.141,34.495,-20.666,1.60252559195373e-06,3.59944429405414e-07,-3.59944429405414e-07
6417.314,19.945,-22.679,2.58586909729196e-06,5.81684139092829e-07,-5.81684139092829e-07
6459.156,18.220,-21.897,3.54916893699167e-06,7.80025641491934e-07,-7.80025641491934e-07
6499.299,25.717,-21.922,3.38030470659237e-06,7.61531724866528e-07,-7.61531724866528e-07
6556.457,28.734,-31.442,1.72977949015992e-06,3.89693244370886e-07,-3.89693244370886e-07
6612.053,15.762,-26.862,1.84372011883174e-06,3.86444752086259e-07,-3.86444752086259e-07
6647.921,22.518,-20.106,2.17948701250312e-06,4.77636234248866e-07,-4.77636234248866e-07
6695.623,27.470,-25.184,2.69756764874094e-06,6.06810425230098e-07,-6.06810425230098e-07
6747.021,26.218,-23.928,3.82548119113471e-06,8.60531608649754e-07,-8.60531608649754e-07
6804.813,31.109,-31.574,2.46197058572731e-06,5.55478431770224e-07,-5.55478431770224e-07
6869.375,29.230,-33.453,1.95777267103e-06,4.41056501758908e-07,-4.41056501758908e-07
6922.018,36.762,-23.413,1.8918237958315e-06,4.27482412489997e-07,-4.27482412489997e-07
6997.977,38.530,-39.197,1.50253330787954e-06,3.4157344613853e-07,-3.4157344613853e-07
7070.829,40.898,-34.321,1.57139130323245e-06,3.57226939367666e-07,-3.57226939367666e-07
7143.647,43.298,-31.921,1.43688319451553e-06,3.26155027402476e-07,-3.26155027402476e-07
7226.666,25.470,-39.72,1.49748093461768e-06,3.38375380334158e-07,-3.38375380334158e-07
7280.187,39.647,-28.051,1.59313468047823e-06,3.59448640947348e-07,-3.59448640947348e-07
7348.401,21.578,-28.568,2.62163627659074e-06,5.88847541212705e-07,-5.88847541212705e-07
7404.298,38.394,-34.318,2.14655383914407e-06,4.83585911302262e-07,-4.83585911302262e-07
7502.299,45.689,-59.608,2.74066943654959e-06,4.73339481647479e-07,-4.73339481647479e-07
10810.372,22.637,-22.495,2.52485209165422e-06,5.51802511077029e-07,-5.51802511077029e-07
10884.132,34.125,-51.123,1.25026943154194e-06,2.81806351047298e-07,-2.81806351047298e-07
10972.007,36.514,-53.749,1.01845031535479e-06,2.30292361672667e-07,-2.30292361672667e-07
11051.878,34.369,-43.358,1.04065687205439e-06,2.33068185695175e-07,-2.33068185695175e-07
11114.694,31.729,-28.447,1.28495340716293e-06,2.88240024433268e-07,-2.88240024433268e-07
11183.131,51.047,-36.709,9.04738570862305e-07,2.0590192902273e-07,-2.0590192902273e-07
11256.987,22.323,-22.809,1.90070981715363e-06,4.2704628795869e-07,-4.2704628795869e-07
11316.021,38.508,-36.711,1.20901106244399e-06,2.71637290257915e-07,-2.71637290257915e-07
11400.124,64.726,-45.596,9.16413598920739e-07,2.07219757906881e-07,-2.07219757906881e-07
11506.305,38.779,-41.455,1.43151119668707e-06,3.0652694140634e-07,-3.0652694140634e-07
11573.029,29.723,-27.945,1.67311534680522e-06,3.75312058608015e-07,-3.75312058608015e-07
11639.962,35.502,-37.21,1.20925711507739e-06,2.73437597997274e-07,-2.73437597997274e-07
11713.939,54.296,-38.475,1.0382633171525e-06,2.26910861825098e-07,-2.26910861825098e-07
11802.817,35.622,-34.583,1.44273270671895e-06,3.26755869089332e-07,-3.26755869089332e-07
11866.785,29.322,-28.346,1.95446971405613e-06,4.30406077528836e-07,-4.30406077528836e-07
11931.410,39.916,-35.303,1.13116335828819e-06,2.43626791931791e-07,-2.43626791931791e-07
12011.547,32.491,-40.221,7.3714237707874e-07,1.65883762786519e-07,-1.65883762786519e-07
12076.501,30.221,-32.462,1.06060912591543e-06,2.2743610008478e-07,-2.2743610008478e-07
12138.172,46.276,-31.451,9.96845103885714e-07,2.26132990737753e-07,-2.26132990737753e-07
12213.264,36.374,-28.816,1.42485917581137e-06,3.22189611157187e-07,-3.22189611157187e-07
12315.791,61.720,-66.153,5.81849000921474e-07,1.32204595433676e-07,-1.32204595433676e-07
12426.753,56.065,-49.242,5.60731896753465e-07,1.26792897424236e-07,-1.26792897424236e-07
12525.111,42.955,-42.293,7.08782559370489e-07,1.56563225972194e-07,-1.56563225972194e-07
12608.580,37.213,-40.513,7.78777323879834e-07,1.71238106927742e-07,-1.71238106927742e-07
12691.902,34.125,-46.109,5.86923145470986e-07,1.31868262404068e-07,-1.31868262404068e-07
12772.776,28.470,-46.749,4.60549519538561e-07,1.03474974393735e-07,-1.03474974393735e-07
12841.837,54.688,-40.59,3.60325450825938e-07,8.14769284234895e-08,-8.14769284234895e-08
12930.614,26.086,-34.09,8.09060397006567e-07,1.82651825576062e-07,-1.82651825576062e-07
13003.671,55.828,-46.972,6.25702428554609e-07,1.40805811213973e-07,-1.40805811213973e-07
13107.746,37.002,-48.247,1.08443890276489e-06,2.44820589021644e-07,-2.44820589021644e-07
13244.181,88.609,-99.433,8.32425954074542e-07,1.42124315446118e-07,-1.42124315446118e-07
16601.041,34.739,-27.944,4.41686330234207e-07,9.9164538355169e-08,-9.9164538355169e-08
16694.199,34.351,-58.419,3.24930364319878e-07,7.12481853104875e-08,-7.12481853104875e-08
16767.148,39.128,-38.598,4.00571442090609e-07,8.99337013032409e-08,-8.99337013032409e-08
16848.993,55.068,-42.717,3.92353873832233e-07,8.8357462234538e-08,-8.8357462234538e-08
16953.294,31.001,-49.233,8.75094846196012e-07,1.91513831255301e-07,-1.91513831255301e-07
17025.026,31.981,-40.731,1.32885596333571e-06,2.99256317323624e-07,-2.99256317323624e-07
17106.129,51.170,-49.122,1.02647659887501e-06,2.30224522953253e-07,-2.30224522953253e-07
17206.171,38.884,-48.872,7.8126936117011e-07,1.75587577564393e-07,-1.75587577564393e-07
17296.431,51.424,-51.376,5.14408465314928e-07,1.15977973917555e-07,-1.15977973917555e-07
17406.867,43.788,-59.012,6.7976153002802e-07,1.53706307270254e-07,-1.53706307270254e-07
17508.475,39.965,-57.82,6.28407909775555e-07,1.37526588960984e-07,-1.37526588960984e-07
17599.320,79.499,-50.881,4.13918048574818e-07,9.0673091909498e-08,-9.0673091909498e-08
17723.929,45.153,-45.11,5.51504050633404e-07,1.24197798612914e-07,-1.24197798612914e-07
17816.164,40.674,-47.082,5.40192694519628e-07,1.18563729931067e-07,-1.18563729931067e-07
17910.574,76.644,-53.736,2.1797910314432e-07,4.92387359890633e-08,-4.92387359890633e-08
18018.666,48.786,-31.448,1.91648579214933e-07,4.31151287694862e-08,-4.31151287694862e-08
18105.829,31.828,-38.376,2.06477930120903e-07,4.54064798470674e-08,-4.54064798470674e-08
18186.165,24.204,-48.508,2.56556305822232e-07,5.75420553056192e-08,-5.75420553056192e-08
18281.664,69.115,-71.295,2.00201408104548e-07,4.39835925361464e-08,-4.39835925361464e-08
18393.132,42.894,-42.354,4.87049740431605e-07,1.10130760343443e-07,-1.10130760343443e-07
18476.436,17.259,-40.409,1.03472575105109e-06,2.26667564573271e-07,-2.26667564573271e-07
18544.594,49.394,-50.899,5.575642357236e-07,1.22376541356811e-07,-1.22376541356811e-07
18644.615,37.129,-50.627,5.39294241831996e-07,1.21695614266736e-07,-1.21695614266736e-07
18727.233,44.774,-45.49,5.81164674740732e-07,1.30744421911343e-07,-1.30744421911343e-07
18804.216,35.488,-32.209,1.02591334448195e-06,2.31504725885457e-07,-2.31504725885457e-07
18895.349,37.126,-55.645,1.03946198185672e-06,2.33373324076207e-07,-2.33373324076207e-07
18967.939,39.754,-35.465,1.50688688647977e-06,3.39693885579498e-07,-3.39693885579498e-07
19056.948,58.555,-49.255,1.01822297093083e-06,2.30238556222839e-07,-2.30238556222839e-07
22408.530,46.526,-56.273,3.42366372321146e-07,7.70204311558284e-08,-7.70204311558284e-08
22512.212,38.122,-57.156,3.81831739082404e-07,8.56386974011146e-08,-8.56386974011146e-08
22652.685,108.262,-102.352,2.07404811095298e-07,4.70877443983973e-08,-4.70877443983973e-08
22869.950,66.509,-109.002,2.89417887025043e-07,6.53735563465528e-08,-6.53735563465528e-08
23010.631,73.759,-74.172,1.82288378862405e-07,4.0967966220644e-08,-4.0967966220644e-08
23135.131,64.595,-50.741,1.2732669951033e-07,2.8559295125498e-08,-2.8559295125498e-08
23257.369,67.722,-57.643,1.80928269339093e-07,4.05792903021901e-08,-4.05792903021901e-08
23392.626,55.323,-67.535,3.10382186422925e-07,6.98958703991527e-08,-6.98958703991527e-08
23509.967,90.928,-62.018,3.54682435341177e-07,8.06894642806392e-08,-8.06894642806392e-08
23680.321,58.476,-79.426,2.80836264888216e-07,6.21167804050281e-08,-6.21167804050281e-08
23792.311,49.286,-53.514,1.56154556027699e-07,3.51341768404206e-08,-3.51341768404206e-08
23887.714,59.190,-46.117,2.31232684672877e-07,5.22972153658583e-08,-5.22972153658583e-08
23990.392,41.761,-43.488,4.72021550113747e-07,1.06533987642637e-07,-1.06533987642637e-07
24065.492,31.851,-33.34,7.13651611866927e-07,1.60071588043415e-07,-1.60071588043415e-07
24144.210,50.918,-46.867,4.67213051773514e-07,1.05230110795694e-07,-1.05230110795694e-07
24225.208,35.110,-30.08,6.92784207360621e-07,1.55551607518755e-07,-1.55551607518755e-07
24299.045,33.985,-38.727,4.63955521470672e-07,1.04172478139702e-07,-1.04172478139702e-07
24367.878,32.850,-34.848,3.15010607471571e-07,7.10232636488644e-08,-7.10232636488644e-08
24439.940,36.007,-39.212,1.86180533981924e-07,4.07878446002888e-08,-4.07878446002888e-08
24561.909,69.491,-85.962,2.62788060003856e-07,5.92995411463387e-08,-5.92995411463387e-08
24703.455,53.310,-72.055,3.87025157272081e-07,8.72598562197622e-08,-8.72598562197622e-08
24820.963,71.196,-64.198,7.71040977869703e-07,1.33525739270476e-07,-1.33525739270476e-07
28207.556,71.736,-56.136,2.3751121054367e-07,5.36106307381624e-08,-5.36106307381624e-08
28332.802,69.348,-53.51,2.35500793080913e-07,5.28794426828238e-08,-5.28794426828238e-08
28483.730,66.351,-81.58,1.61775209672406e-07,3.66695001957192e-08,-3.66695001957192e-08
28638.801,71.747,-88.72,1.25003518362737e-07,2.80683364678341e-08,-2.80683364678341e-08
28782.238,66.212,-71.69,1.72192869741825e-07,3.88263545523094e-08,-3.88263545523094e-08
28936.238,57.636,-87.788,2.13639081104583e-07,4.71331082472786e-08,-4.71331082472786e-08
29054.531,54.679,-60.657,2.65950536946403e-07,5.99670108966086e-08,-5.99670108966086e-08
29212.107,105.210,-102.896,1.42381447975095e-07,3.15384537707769e-08,-3.15384537707769e-08
29386.724,53.451,-69.407,2.24913311187031e-07,4.91774851622422e-08,-4.91774851622422e-08
29523.863,99.341,-83.689,2.04657866660347e-07,3.83615004689591e-08,-3.83615004689591e-08
80422.119,129.516,-231.537,6.87238095379434e-08,1.7930249572572e-08,-1.7930249572572e-08
80812.792,252.842,-261.157,4.83751282175098e-08,1.26065518562534e-08,-1.26065518562534e-08
81422.551,279.934,-356.917,5.26634775556995e-08,1.15826273784947e-08,-1.15826273784947e-08
82246.978,465.360,-355.002,3.4414252060734e-08,8.33548850297882e-09,-8.33548850297882e-09
86093.660,101.750,-126.415,6.89533782091692e-08,1.79763768650298e-08,-1.79763768650298e-08
86377.134,149.241,-181.723,4.749242265478e-08,1.23814301960724e-08,-1.23814301960724e-08
86906.653,519.841,-380.278,2.09019839149924e-08,5.01640693627951e-09,-5.01640693627951e-09
354378.971,10749.561,-13286.995,6.48334256577742e-09,1.61698967240608e-09,-1.61698967240608e-09
420547.709,37941.070,-50609.446,3.76571438493304e-09,7.94538981184378e-10,-7.94538981184378e-10
516048.827,29138.317,-30027.768,2.23827983822629e-09,5.6259112993716e-10,-5.6259112993716e-10
606185.108,76702.681,-39293.394,1.58159399668452e-09,4.72039236071523e-10,-4.72039236071523e-10
