Times,Freqs,Fluxes,FluxErrs
9.562824E+04,2.000000E+18,1.523596E-04,3.427633E-05
9.571285E+04,2.000000E+18,2.002564E-04,4.436513E-05
9.578229E+04,2.000000E+18,3.206054E-04,7.274740E-05
9.588280E+04,2.000000E+18,2.404204E-04,4.231752E-05
9.953392E+04,2.000000E+18,3.838561E-04,8.614671E-05
9.960325E+04,2.000000E+18,2.967574E-04,6.684405E-05
9.969602E+04,2.000000E+18,1.993916E-04,4.535639E-05
9.978252E+04,2.000000E+18,1.925793E-04,4.337813E-05
9.987466E+04,2.000000E+18,2.490330E-04,5.601878E-05
9.998248E+04,2.000000E+18,2.645814E-04,5.930336E-05
1.000974E+05,2.000000E+18,2.112498E-04,4.740847E-05
1.004196E+05,2.000000E+18,1.313722E-04,3.329294E-05
1.006978E+05,2.000000E+18,1.632189E-04,4.215068E-05
1.514247E+05,2.000000E+18,1.309834E-04,2.950472E-05
1.515667E+05,2.000000E+18,9.789014E-05,2.161244E-05
1.516770E+05,2.000000E+18,1.091328E-04,2.449246E-05
1.518034E+05,2.000000E+18,1.231574E-04,2.784107E-05
1.519560E+05,2.000000E+18,2.130004E-04,4.723320E-05
1.520911E+05,2.000000E+18,1.103338E-04,2.485144E-05
1.522016E+05,2.000000E+18,1.267007E-04,2.857513E-05
1.523201E+05,2.000000E+18,1.225787E-04,2.754382E-05
1.524235E+05,2.000000E+18,2.281874E-04,5.108656E-05
1.525001E+05,2.000000E+18,1.501727E-04,3.378569E-05
1.526015E+05,2.000000E+18,1.164180E-04,2.552310E-05
1.526978E+05,2.000000E+18,9.476199E-05,2.131946E-05
1.527939E+05,2.000000E+18,1.379137E-04,3.048478E-05
1.529213E+05,2.000000E+18,2.333364E-04,5.236725E-05
1.530189E+05,2.000000E+18,3.151486E-04,7.064173E-05
1.531053E+05,2.000000E+18,2.198855E-04,4.959132E-05
1.531903E+05,2.000000E+18,2.232044E-04,5.009333E-05
1.533016E+05,2.000000E+18,1.854704E-04,3.809131E-05
2.033757E+05,2.000000E+18,7.130928E-05,1.624664E-05
2.035584E+05,2.000000E+18,8.598013E-05,1.936886E-05
2.037168E+05,2.000000E+18,1.744938E-04,3.916267E-05
2.038515E+05,2.000000E+18,2.869986E-04,6.481335E-05
2.039686E+05,2.000000E+18,2.745975E-04,6.224501E-05
2.041379E+05,2.000000E+18,1.269050E-04,2.865916E-05
2.043162E+05,2.000000E+18,9.678991E-05,2.180398E-05
2.044937E+05,2.000000E+18,1.201952E-04,2.654000E-05
2.046865E+05,2.000000E+18,9.719185E-05,2.216509E-05
2.048520E+05,2.000000E+18,9.404835E-05,2.123909E-05
2.050263E+05,2.000000E+18,1.145578E-04,2.596764E-05
2.051825E+05,2.000000E+18,9.072039E-05,2.056424E-05
2.500570E+05,2.000000E+18,1.108914E-04,2.519726E-05
2.502612E+05,2.000000E+18,1.080106E-04,2.266662E-05
2.504422E+05,2.000000E+18,6.612752E-05,1.530887E-05
2.506682E+05,2.000000E+18,4.772471E-05,1.248559E-05
2.508476E+05,2.000000E+18,8.875215E-05,2.019181E-05
2.509789E+05,2.000000E+18,5.960385E-05,1.517983E-05
2.511727E+05,2.000000E+18,1.027956E-04,2.324200E-05
2.513192E+05,2.000000E+18,9.785763E-05,2.215298E-05
2.514847E+05,2.000000E+18,1.533726E-04,3.450649E-05
2.516204E+05,2.000000E+18,1.875854E-04,4.246550E-05
2.518871E+05,2.000000E+18,1.141877E-04,2.182771E-05
2.553124E+05,2.000000E+18,8.475361E-05,2.211606E-05
2.555328E+05,2.000000E+18,9.301456E-05,1.813393E-05
2.840978E+05,2.000000E+18,2.063267E-04,4.670439E-05
2.843111E+05,2.000000E+18,9.302948E-05,2.466019E-05
2.844841E+05,2.000000E+18,1.233371E-04,3.057006E-05
2.846924E+05,2.000000E+18,8.723383E-05,2.281988E-05
2.848916E+05,2.000000E+18,6.272042E-05,1.651589E-05
2.850606E+05,2.000000E+18,7.862518E-05,1.771044E-05
2.852345E+05,2.000000E+18,1.326012E-04,2.994201E-05
2.854230E+05,2.000000E+18,1.611870E-04,3.653151E-05
2.856592E+05,2.000000E+18,7.879272E-05,2.061174E-05
2.858429E+05,2.000000E+18,7.372365E-05,1.925404E-05
2.860209E+05,2.000000E+18,7.551207E-05,1.717765E-05
2.861997E+05,2.000000E+18,8.228354E-05,1.876447E-05
2.863933E+05,2.000000E+18,6.266263E-05,1.369293E-05
3.324027E+05,2.000000E+18,2.923305E-05,7.609279E-06
3.326360E+05,2.000000E+18,3.167196E-05,8.281499E-06
3.362372E+05,2.000000E+18,2.518573E-05,7.107092E-06
3.364866E+05,2.000000E+18,5.201998E-05,1.360291E-05
3.366924E+05,2.000000E+18,5.774186E-05,1.501929E-05
3.369053E+05,2.000000E+18,5.453609E-05,1.423059E-05
3.370930E+05,2.000000E+18,1.210008E-04,2.718507E-05
3.372827E+05,2.000000E+18,1.341490E-04,3.028282E-05
3.374933E+05,2.000000E+18,1.497778E-04,3.383775E-05
3.376874E+05,2.000000E+18,1.115765E-04,2.814349E-05
3.378823E+05,2.000000E+18,7.549440E-05,1.969943E-05
3.382023E+05,2.000000E+18,1.018293E-04,1.689166E-05
3.821664E+05,2.000000E+18,3.802212E-05,1.000800E-05
3.824136E+05,2.000000E+18,2.796687E-05,7.367809E-06
3.826956E+05,2.000000E+18,4.094134E-05,1.071018E-05
3.829119E+05,2.000000E+18,4.536896E-05,1.184764E-05
3.831329E+05,2.000000E+18,4.009148E-05,1.045117E-05
3.834468E+05,2.000000E+18,4.282354E-05,1.118293E-05
3.836900E+05,2.000000E+18,4.376385E-05,1.166348E-05
3.840677E+05,2.000000E+18,3.634368E-05,8.163174E-06
3.879342E+05,2.000000E+18,8.472249E-05,2.215627E-05
3.881277E+05,2.000000E+18,6.550243E-05,1.722209E-05
3.885558E+05,2.000000E+18,3.886064E-05,1.038496E-05
3.888433E+05,2.000000E+18,8.865855E-05,2.318562E-05
3.891286E+05,2.000000E+18,6.249589E-05,1.650263E-05
3.893668E+05,2.000000E+18,6.069013E-05,1.600851E-05
3.895935E+05,2.000000E+18,3.483480E-05,9.238394E-06
3.898466E+05,2.000000E+18,2.686325E-05,7.078199E-06
3.909102E+05,2.000000E+18,2.038792E-05,3.688338E-06
4.401677E+05,2.000000E+18,5.569145E-05,1.465403E-05
4.404261E+05,2.000000E+18,6.387546E-05,1.686113E-05
4.406543E+05,2.000000E+18,5.716352E-05,1.502544E-05
4.409349E+05,2.000000E+18,4.364788E-05,1.157092E-05
4.412096E+05,2.000000E+18,6.247870E-05,1.577361E-05
4.415451E+05,2.000000E+18,5.056225E-05,1.031868E-05
4.457645E+05,2.000000E+18,8.300539E-05,2.163613E-05
4.462640E+05,2.000000E+18,3.654097E-05,6.935976E-06
4.531230E+05,2.000000E+18,3.444801E-05,9.154159E-06
4.534729E+05,2.000000E+18,4.323004E-05,9.240024E-06
4.572697E+05,2.000000E+18,4.931435E-05,1.284259E-05
4.575582E+05,2.000000E+18,2.524581E-05,6.657417E-06
4.579813E+05,2.000000E+18,2.587906E-05,6.569110E-06
4.582798E+05,2.000000E+18,2.753524E-05,7.008503E-06
4.586116E+05,2.000000E+18,2.961801E-05,6.397361E-06
5.443320E+05,2.000000E+18,2.476338E-05,5.462019E-06
5.500851E+05,2.000000E+18,3.198205E-05,6.111274E-06
5.555253E+05,2.000000E+18,2.372553E-05,6.226227E-06
5.559789E+05,2.000000E+18,3.429429E-05,7.551225E-06
5.738597E+05,2.000000E+18,4.666112E-05,1.223132E-05
5.742816E+05,2.000000E+18,4.256126E-05,1.014849E-05
5.795775E+05,2.000000E+18,9.563768E-05,2.512032E-05
5.798916E+05,2.000000E+18,6.320284E-05,1.665490E-05
5.802452E+05,2.000000E+18,8.813476E-05,2.305001E-05
5.805176E+05,2.000000E+18,1.110990E-04,2.526502E-05
5.911169E+05,2.000000E+18,6.097384E-05,1.318651E-05
6.364649E+05,2.000000E+18,5.458528E-05,1.426571E-05
6.370372E+05,2.000000E+18,3.375401E-05,7.124961E-06
6.420317E+05,2.000000E+18,2.819303E-05,7.410428E-06
6.426092E+05,2.000000E+18,4.269722E-05,1.077552E-05
6.477745E+05,2.000000E+18,5.537847E-05,1.448856E-05
6.482155E+05,2.000000E+18,3.122840E-05,7.711835E-06
6.534636E+05,2.000000E+18,5.394811E-05,1.405377E-05
6.540222E+05,2.000000E+18,3.936498E-05,8.323510E-06
6.595887E+05,2.000000E+18,2.264150E-05,5.593443E-06
6.941449E+05,2.000000E+18,3.551010E-05,7.689324E-06
7.004546E+05,2.000000E+18,2.504042E-05,6.834473E-06
7.009869E+05,2.000000E+18,4.128042E-05,1.129531E-05
7.053812E+05,2.000000E+18,3.793990E-05,9.902653E-06
7.058199E+05,2.000000E+18,2.720617E-05,5.623439E-06
7.114647E+05,2.000000E+18,1.900772E-05,4.231619E-06
7.172092E+05,2.000000E+18,2.269268E-05,4.613713E-06
7.805394E+05,2.000000E+18,4.302125E-05,1.126851E-05
7.812537E+05,2.000000E+18,3.758128E-05,8.171024E-06
7.863031E+05,2.000000E+18,5.216644E-05,1.363817E-05
7.869288E+05,2.000000E+18,2.984680E-05,6.089996E-06
7.921721E+05,2.000000E+18,4.300121E-05,1.128471E-05
7.928897E+05,2.000000E+18,3.187772E-05,8.468316E-06
7.933914E+05,2.000000E+18,4.180578E-05,1.038549E-05
9.016030E+05,2.000000E+18,1.161188E-05,3.055306E-06
9.025338E+05,2.000000E+18,1.045523E-05,2.321267E-06
9.090833E+05,2.000000E+18,1.080270E-05,2.686510E-06
9.146577E+05,2.000000E+18,9.799266E-06,2.555588E-06
9.203131E+05,2.000000E+18,1.991255E-05,4.245053E-06
9.540865E+05,2.000000E+18,3.124677E-05,6.584292E-06
9.591724E+05,2.000000E+18,5.446223E-05,1.428381E-05
9.600311E+05,2.000000E+18,2.505838E-05,5.725421E-06
9.650910E+05,2.000000E+18,2.793754E-05,7.450411E-06
9.659380E+05,2.000000E+18,3.357521E-05,8.904203E-06
1.070354E+06,2.000000E+18,4.439792E-05,9.512426E-06
1.076218E+06,2.000000E+18,5.030584E-05,9.843227E-06
1.081762E+06,2.000000E+18,3.352375E-05,8.356333E-06
1.117002E+06,2.000000E+18,1.489385E-05,3.017220E-06
1.138193E+06,2.000000E+18,1.244373E-05,3.292684E-06
1.155132E+06,2.000000E+18,1.646940E-05,3.092349E-06
1.204009E+06,2.000000E+18,2.542935E-05,5.062023E-06
1.260624E+06,2.000000E+18,2.297059E-05,6.155936E-06
1.267113E+06,2.000000E+18,2.140999E-05,5.758664E-06
1.273779E+06,2.000000E+18,2.037142E-05,3.747035E-06
1.323743E+06,2.000000E+18,1.232401E-05,2.950877E-06
1.341080E+06,2.000000E+18,1.467684E-05,2.920465E-06
1.358439E+06,2.000000E+18,9.477932E-06,2.156742E-06
1.392700E+06,2.000000E+18,7.971302E-06,1.399284E-06
1.507872E+06,2.000000E+18,7.584808E-06,1.864579E-06
1.514726E+06,2.000000E+18,5.762151E-06,1.552935E-06
1.519515E+06,2.000000E+18,9.837466E-06,2.558438E-06
1.582972E+06,2.000000E+18,6.297503E-06,1.613145E-06
1.593088E+06,2.000000E+18,5.844982E-06,1.360054E-06
1.600823E+06,2.000000E+18,7.056957E-06,1.897167E-06
1.660754E+06,2.000000E+18,7.205270E-06,1.854716E-06
1.674843E+06,2.000000E+18,1.273417E-05,2.331792E-06
1.765835E+06,2.000000E+18,1.433566E-05,3.180981E-06
1.913567E+06,2.000000E+18,1.019994E-05,2.664578E-06
1.944661E+06,2.000000E+18,8.436277E-06,2.137217E-06
2.008001E+06,2.000000E+18,1.185455E-05,2.466640E-06
2.117453E+06,2.000000E+18,1.476612E-05,3.598933E-06
2.171170E+06,2.000000E+18,1.498217E-05,4.079448E-06
2.178672E+06,2.000000E+18,2.232762E-05,4.788875E-06
2.288677E+06,2.000000E+18,4.906344E-06,1.262793E-06
2.389312E+06,2.000000E+18,2.811050E-06,6.281067E-07
2.451654E+06,2.000000E+18,5.337405E-06,1.047452E-06
2.631129E+06,2.000000E+18,1.087633E-05,2.112990E-06
2.710938E+06,2.000000E+18,8.936544E-06,1.884340E-06
2.779307E+06,2.000000E+18,1.298914E-05,2.873084E-06
2.946291E+06,2.000000E+18,4.109290E-06,1.126868E-06
3.096791E+06,2.000000E+18,2.743899E-06,5.964855E-07
3.266545E+06,2.000000E+18,1.343942E-06,2.615621E-07
3.455619E+06,2.000000E+18,2.068656E-06,5.195269E-07
3.594410E+06,2.000000E+18,3.918130E-06,9.207978E-07
3.809692E+06,2.000000E+18,2.189281E-06,4.962711E-07
4.001354E+06,2.000000E+18,2.794000E-06,7.201848E-07
4.195427E+06,2.000000E+18,3.344960E-06,5.759994E-07
4.398019E+06,2.000000E+18,6.674617E-06,1.353073E-06
4.594113E+06,2.000000E+18,3.649640E-06,9.115771E-07
4.948582E+06,2.000000E+18,3.776656E-06,7.636634E-07
5.220260E+06,2.000000E+18,1.625163E-06,4.119100E-07
5.484557E+06,2.000000E+18,1.214919E-06,3.161041E-07
5.784723E+06,2.000000E+18,9.328186E-07,2.636813E-07
6.114124E+06,2.000000E+18,9.052066E-07,1.939434E-07
1.336748E+07,2.000000E+18,5.044746E-07,1.403994E-07
1.394109E+07,2.000000E+18,4.419307E-07,1.324062E-07
1.463313E+07,2.000000E+18,3.734587E-07,1.124652E-07
1.506812E+07,2.000000E+18,3.245097E-07,1.061547E-07
1.572876E+07,2.000000E+18,3.818704E-07,9.801620E-08
