Times,Freqs,Fluxes,FluxErrs
1.051560E+05,2.000000E+18,9.327047E-05,2.449065E-05
1.099298E+05,2.000000E+18,1.375429E-04,3.609592E-05
1.101312E+05,2.000000E+18,1.321480E-04,3.457379E-05
1.103968E+05,2.000000E+18,7.636889E-05,1.678987E-05
1.156628E+05,2.000000E+18,3.358702E-05,8.816775E-06
1.159500E+05,2.000000E+18,4.184814E-05,1.095652E-05
1.162178E+05,2.000000E+18,4.536804E-05,9.781923E-06
1.213587E+05,2.000000E+18,1.106289E-04,2.891558E-05
1.215989E+05,2.000000E+18,9.990670E-05,2.634448E-05
1.219300E+05,2.000000E+18,7.911698E-05,1.714165E-05
1.274680E+05,2.000000E+18,6.145805E-05,1.178299E-05
1.333054E+05,2.000000E+18,4.060327E-05,9.468293E-06
1.446383E+05,2.000000E+18,4.678764E-05,1.221982E-05
1.450286E+05,2.000000E+18,2.776979E-05,7.303340E-06
1.477232E+05,2.000000E+18,3.185227E-05,5.800001E-06
1.733786E+05,2.000000E+18,2.236902E-05,3.688252E-06
2.273083E+05,2.000000E+18,8.161528E-06,1.522968E-06
2.812587E+05,2.000000E+18,8.726182E-06,1.804812E-06
2.889880E+05,2.000000E+18,1.116124E-05,2.494327E-06
2.944522E+05,2.000000E+18,1.244719E-05,2.807989E-06
3.138292E+05,2.000000E+18,1.772388E-05,3.649396E-06
3.554554E+05,2.000000E+18,2.109591E-05,4.184876E-06
3.638856E+05,2.000000E+18,1.132103E-05,2.867934E-06
3.695688E+05,2.000000E+18,1.166782E-05,3.047302E-06

