Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
325.483,4.252,-5.777,3.89164206409701e-06,8.4922594857156e-07,-8.4922594857156e-07
334.793,7.479,-5.058,2.91442574718525e-06,6.37714313971778e-07,-6.37714313971778e-07
354.008,8.323,-11.736,1.45955303306617e-06,3.2683271476524e-07,-3.2683271476524e-07
373.664,11.233,-11.333,1.35559189108947e-06,2.89388740970344e-07,-2.89388740970344e-07
398.842,16.143,-13.945,1.14846367790349e-06,2.57171471768877e-07,-2.57171471768877e-07
428.583,18.996,-13.599,1.30456823811852e-06,2.92545735727896e-07,-2.92545735727896e-07
476.648,26.093,-29.068,7.92301008615867e-07,1.78181477653364e-07,-1.78181477653364e-07
536.700,26.216,-33.959,6.96656523368708e-07,1.5348378910001e-07,-1.5348378910001e-07
586.608,18.933,-23.691,6.95674314723084e-07,1.49092353069866e-07,-1.49092353069866e-07
632.691,33.026,-27.15,3.13284060160891e-07,7.07596136447935e-08,-7.07596136447935e-08
696.610,24.268,-30.893,6.1546024718249e-07,1.38411564791561e-07,-1.38411564791561e-07
746.936,21.581,-26.058,1.12928048310119e-06,2.53601060755181e-07,-2.53601060755181e-07
791.116,17.518,-22.599,1.35704176239313e-06,3.04312751740942e-07,-3.04312751740942e-07
843.889,22.414,-35.255,7.73770675093738e-07,1.70239465549932e-07,-1.70239465549932e-07
893.762,27.702,-27.459,6.76494592803231e-07,1.45551546176329e-07,-1.45551546176329e-07
951.016,38.146,-29.552,3.7706802251752e-07,8.51661317616294e-08,-8.51661317616294e-08
1014.102,30.221,-24.94,4.15979017653195e-07,9.36845065880018e-08,-9.36845065880018e-08
1063.560,15.865,-19.238,7.44308330421122e-07,1.66670322716011e-07,-1.66670322716011e-07
1109.032,25.555,-29.606,5.43217920143149e-07,1.21815095017272e-07,-1.21815095017272e-07
1154.404,37.851,-19.818,6.09422512693003e-07,1.37845406947346e-07,-1.37845406947346e-07
1219.072,30.851,-26.818,8.11653472738105e-07,1.77358518713903e-07,-1.77358518713903e-07
1280.645,31.961,-30.722,7.26663035046491e-07,1.6389079998412e-07,-1.6389079998412e-07
1333.706,29.046,-21.1,9.42774692551609e-07,2.12021742781444e-07,-2.12021742781444e-07
1382.892,17.470,-20.14,9.28534310721976e-07,2.08221203921342e-07,-2.08221203921342e-07
1425.088,17.899,-24.726,6.42436868393974e-07,1.40765490788515e-07,-1.40765490788515e-07
1466.110,22.008,-23.124,5.17771547277331e-07,1.17284175447417e-07,-1.17284175447417e-07
1512.735,25.529,-24.617,4.36329374727781e-07,9.77057447369613e-08,-9.77057447369613e-08
1554.021,19.346,-15.757,6.55604212713088e-07,1.46807229963581e-07,-1.46807229963581e-07
1590.644,12.811,-17.277,9.717924319199e-07,2.17299440666716e-07,-2.17299440666716e-07
1627.708,23.386,-24.253,8.03859509206286e-07,1.8078093377285e-07,-1.8078093377285e-07
1676.895,21.837,-25.802,6.06338112419857e-07,1.33585317319164e-07,-1.33585317319164e-07
1724.471,36.945,-25.738,3.09250315499781e-07,6.94479616694152e-08,-6.94479616694152e-08
1796.914,34.694,-35.499,2.92257850857237e-07,6.023016247613e-08,-6.023016247613e-08
5130.922,67.595,-82.844,4.73238987333069e-07,1.07120658750662e-07,-1.07120658750662e-07
5238.630,45.136,-40.113,8.0903269262807e-07,1.77478813422473e-07,-1.77478813422473e-07
5340.096,43.962,-56.331,4.50504321871389e-07,9.89324226690176e-08,-9.89324226690176e-08
5452.637,56.787,-68.579,2.30727906714947e-07,5.20521795311038e-08,-5.20521795311038e-08
5554.621,50.081,-45.197,3.26499499268891e-07,7.34128773764558e-08,-7.34128773764558e-08
5675.018,52.543,-70.316,2.78284358095847e-07,6.26413364910384e-08,-6.26413364910384e-08
5773.630,44.195,-46.069,2.99101081531697e-07,6.56142505069334e-08,-6.56142505069334e-08
5889.955,75.801,-72.13,1.2397650042814e-07,2.79690779807605e-08,-2.79690779807605e-08
6021.819,56.767,-56.063,1.25048850633005e-07,2.7643807134766e-08,-2.7643807134766e-08
6116.222,27.554,-37.637,3.60789218074798e-07,7.88999864371276e-08,-7.88999864371276e-08
6195.609,43.445,-51.833,2.99814162906143e-07,6.79591960316128e-08,-6.79591960316128e-08
6286.509,42.809,-47.455,2.83594394692183e-07,6.49500012107266e-08,-6.49500012107266e-08
6421.402,50.313,-92.084,1.93599540566532e-07,4.67023322514522e-08,-4.67023322514522e-08
6554.219,62.045,-82.504,3.08012967534967e-07,7.02268106692611e-08,-7.02268106692611e-08
6701.482,72.732,-85.218,4.29011304302618e-07,9.89386369649824e-08,-9.89386369649824e-08
6848.605,115.106,-74.391,3.57347826868566e-07,8.32819171170003e-08,-8.32819171170003e-08
7126.268,154.784,-162.557,1.59315603390824e-07,3.97385177569559e-08,-3.97385177569559e-08
7404.744,145.601,-123.691,1.89969758316909e-07,4.37719193804837e-08,-4.37719193804837e-08
11692.953,86.101,-74.367,1.27168552177028e-07,2.86281116288854e-08,-2.86281116288854e-08
11850.906,93.632,-71.852,1.24569690305614e-07,2.82340344779506e-08,-2.82340344779506e-08
12031.064,83.971,-86.527,1.28304692071395e-07,2.89491510581798e-08,-2.89491510581798e-08
