READ TERR 1 2
! xrtwtslewflux
68.9718963606097	0.789452678571109	-0.836653319197296	1.36531485483374e-05	2.03540632928933e-06	-2.03540632928933e-06
70.7319805547815	1.00774844922775	-0.970631515600658	1.12395625900998e-05	1.67550176507559e-06	-1.67550176507559e-06
74.0666821592623	2.00070583884182	-2.32695315525307	1.14789691110884e-05	1.29226678090343e-06	-1.29226678090343e-06
NO NO NO NO NO NO
! xrtwtslewgamma
68.9718963606097	0.789452678571109	-0.836653319197296	2.23082857380867	0.161791215824287	-0.136912406654553
70.7319805547815	1.00774844922775	-0.970631515600658	2.23082857380867	0.161791215824287	-0.136912406654553
74.0666821592623	2.00070583884182	-2.32695315525307	2.23082857380867	0.161791215824287	-0.136912406654553
NO NO NO NO NO NO
! xrtwtflux
84.927	1.143	-1.212	1.83513717955444e-05	3.22977228189678e-06	-3.22977228189678e-06
87.696	1.773	-1.625	1.35306569753902e-05	2.25990714299518e-06	-2.25990714299518e-06
91.071	1.783	-1.602	1.45579767621672e-05	2.1906739086646e-06	-2.1906739086646e-06
94.640	1.727	-1.785	1.40194246176114e-05	2.17214462460337e-06	-2.17214462460337e-06
98.170	2.575	-1.803	1.18353166682368e-05	1.94076285675062e-06	-1.94076285675062e-06
102.995	2.036	-2.25	1.26800401055081e-05	2.14110027538806e-06	-2.14110027538806e-06
107.290	1.586	-2.259	1.156869372861e-05	1.84695863409794e-06	-1.84695863409794e-06
110.753	1.736	-1.877	1.34332802769043e-05	2.17054171019849e-06	-2.17054171019849e-06
113.932	1.661	-1.443	2.14571159762773e-05	3.64381577634945e-06	-3.64381577634945e-06
116.971	1.279	-1.378	3.68438833107581e-05	5.64692031457329e-06	-5.64692031457329e-06
119.622	1.450	-1.372	4.73120467699249e-05	7.46332686725883e-06	-7.46332686725883e-06
122.014	1.070	-0.943	9.30303995275445e-05	1.43532263517677e-05	-1.43532263517677e-05
124.090	0.717	-1.007	0.000119651377488177	1.80477866907607e-05	-1.80477866907607e-05
125.652	0.846	-0.844	0.000111734343937772	1.68260139817467e-05	-1.68260139817467e-05
127.511	0.921	-1.013	8.531702393826e-05	1.33799127348301e-05	-1.33799127348301e-05
129.294	0.985	-0.862	9.04112458127181e-05	1.35884734707012e-05	-1.35884734707012e-05
130.881	0.789	-0.602	0.000116087649777271	1.78168777439984e-05	-1.78168777439984e-05
132.479	0.861	-0.81	8.15959903842531e-05	1.27855053867108e-05	-1.27855053867108e-05
134.455	0.906	-1.115	5.55144750441243e-05	8.33800196654331e-06	-8.33800196654331e-06
136.471	1.162	-1.11	4.20337757784891e-05	6.31349351065794e-06	-6.31349351065794e-06
138.702	1.090	-1.068	3.84066870164963e-05	5.76680457724197e-06	-5.76680457724197e-06
141.277	1.498	-1.486	2.22959872841122e-05	3.35356574369737e-06	-3.35356574369737e-06
144.982	1.771	-2.207	1.11289449443317e-05	1.74578430801498e-06	-1.74578430801498e-06
148.197	2.018	-1.444	9.65386987361836e-06	1.45258800246609e-06	-1.45258800246609e-06
151.771	2.022	-1.556	1.02601693829012e-05	1.61505268434416e-06	-1.61505268434416e-06
155.758	2.275	-1.965	8.61932616533224e-06	1.45362448837517e-06	-1.45362448837517e-06
159.738	1.803	-1.705	9.68520747906757e-06	1.78537040520371e-06	-1.78537040520371e-06
163.428	2.529	-1.887	6.32886725262863e-06	1.20535020680181e-06	-1.20535020680181e-06
169.279	1.953	-3.322	3.95208558236051e-06	8.0455287835281e-07	-8.0455287835281e-07
174.463	3.182	-3.231	2.81942326377042e-06	5.2470974709793e-07	-5.2470974709793e-07
181.101	2.853	-3.456	2.11785820453516e-06	4.0697171017016e-07	-4.0697171017016e-07
188.227	4.077	-4.272	2.22485854911415e-06	4.43551982879705e-07	-4.43551982879705e-07
196.807	3.948	-4.503	2.38501075143611e-06	4.51580735043144e-07	-4.51580735043144e-07
NO NO NO NO NO NO
! xrtwtgamma
84.927	1.143	-1.212	2.13049300359409	0.246963388070439	-0.204385315916072
87.696	1.773	-1.625	2.1088510087749	0.188600575877622	-0.156087319441763
91.071	1.783	-1.602	2.08337837970693	0.139419521441128	-0.115378331641418
94.640	1.727	-1.785	2.05744864136226	0.135382764846789	-0.112014938080715
98.170	2.575	-1.803	2.03274679470254	0.177877530910526	-0.147163436221564
102.995	2.036	-2.25	2.00504351083292	0.135565849898067	-0.111633940673803
107.290	1.586	-2.259	1.98178378499495	0.158532909746024	-0.129497497570616
110.753	1.736	-1.877	1.92200115361586	0.178408645081735	-0.145554057291315
113.932	1.661	-1.443	1.73519901198281	0.145299398399168	-0.117282349309681
116.971	1.279	-1.378	1.56143388446283	0.196064897855148	-0.157066856210414
119.622	1.450	-1.372	1.36629919764396	0.148388362095511	-0.11931049190944
122.014	1.070	-0.943	1.18263644426821	0.157361358385153	-0.127945139464472
124.090	0.717	-1.007	1.13763041617016	0.149497766066238	-0.121592031541649
125.652	0.846	-0.844	1.18892582767883	0.140110053360304	-0.113512850857777
127.511	0.921	-1.013	1.24509863491548	0.188318226059048	-0.152304263324023
129.294	0.985	-0.862	1.2566680326011	0.141689777129951	-0.114166765103754
130.881	0.789	-0.602	1.26683221975205	0.188658186636509	-0.151530924223234
132.479	0.861	-0.81	1.35267143529188	0.15181295868653	-0.122018753719987
134.455	0.906	-1.115	1.47914338337392	0.174544523785729	-0.1406670211599
136.471	1.162	-1.11	1.56674091525175	0.155803724379033	-0.125641911512944
138.702	1.090	-1.068	1.64259537625242	0.162071510485862	-0.131035229015665
141.277	1.498	-1.486	1.75336492200146	0.17184996987491	-0.139086376013406
