Times,Freqs,Fluxes,FluxErrs
2.827428E+04,2.000000E+18,2.740956E-04,6.044705E-05
2.843112E+04,2.000000E+18,1.621117E-04,3.674425E-05
2.864313E+04,2.000000E+18,1.805074E-04,4.091383E-05
2.878895E+04,2.000000E+18,2.114649E-04,4.763502E-05
2.893161E+04,2.000000E+18,1.169798E-04,2.651465E-05
2.908040E+04,2.000000E+18,7.516938E-05,1.695373E-05
2.925569E+04,2.000000E+18,5.628144E-05,1.482220E-05
2.943506E+04,2.000000E+18,8.666212E-05,2.286128E-05
2.964004E+04,2.000000E+18,1.083656E-04,2.465395E-05
2.978147E+04,2.000000E+18,1.699372E-04,3.837509E-05
2.993287E+04,2.000000E+18,7.030099E-05,1.782076E-05
3.009613E+04,2.000000E+18,8.903950E-05,2.046098E-05
3.023428E+04,2.000000E+18,8.386914E-05,1.896272E-05
3.042450E+04,2.000000E+18,5.967468E-05,1.252613E-05
3.498167E+04,2.000000E+18,3.042725E-05,8.039462E-06
3.540198E+04,2.000000E+18,4.635590E-05,1.055883E-05
3.557162E+04,2.000000E+18,8.674032E-05,1.958702E-05
3.571226E+04,2.000000E+18,7.824230E-05,1.788856E-05
3.592778E+04,2.000000E+18,1.244434E-04,2.831021E-05
3.617784E+04,2.000000E+18,1.363418E-04,2.243468E-05
4.115749E+04,2.000000E+18,1.183008E-04,3.088725E-05
4.163579E+04,2.000000E+18,8.760164E-05,2.298062E-05
4.184472E+04,2.000000E+18,7.881783E-05,2.063234E-05
4.205496E+04,2.000000E+18,1.055940E-04,2.389381E-05
4.223373E+04,2.000000E+18,9.680690E-05,2.385487E-05
4.575697E+04,2.000000E+18,8.615297E-05,1.818815E-05
4.780746E+04,2.000000E+18,6.561792E-05,1.263505E-05
5.146456E+04,2.000000E+18,5.190468E-05,1.313123E-05
5.165383E+04,2.000000E+18,5.139993E-05,1.260642E-05
5.204978E+04,2.000000E+18,4.046628E-05,9.334274E-06
5.724615E+04,2.000000E+18,4.335062E-05,1.006250E-05
6.912072E+04,2.000000E+18,5.300694E-05,1.404688E-05
6.984745E+04,2.000000E+18,6.386979E-05,1.427053E-05
7.482264E+04,2.000000E+18,9.892830E-05,2.334201E-05
7.586449E+04,2.000000E+18,9.661262E-05,1.976623E-05
8.040745E+04,2.000000E+18,9.315364E-05,2.464761E-05
8.075846E+04,2.000000E+18,1.125397E-04,2.971303E-05
8.104349E+04,2.000000E+18,1.724207E-04,4.499147E-05
8.127232E+04,2.000000E+18,1.698960E-04,4.456920E-05
8.169671E+04,2.000000E+18,1.185580E-04,2.214575E-05
8.668377E+04,2.000000E+18,8.785656E-05,2.309679E-05
8.799769E+04,2.000000E+18,7.756713E-05,1.652469E-05
9.300392E+04,2.000000E+18,4.933912E-05,9.313869E-06
9.794093E+04,2.000000E+18,4.105291E-05,1.078085E-05
9.838775E+04,2.000000E+18,4.335890E-05,1.140033E-05
9.879716E+04,2.000000E+18,3.665056E-05,9.671948E-06
9.917844E+04,2.000000E+18,4.510881E-05,1.179560E-05
9.969916E+04,2.000000E+18,6.745313E-05,1.363785E-05
1.037033E+05,2.000000E+18,4.079589E-05,1.061659E-05
1.040031E+05,2.000000E+18,4.842925E-05,1.268780E-05
1.043743E+05,2.000000E+18,3.056299E-05,8.076183E-06
1.048183E+05,2.000000E+18,3.104447E-05,8.183234E-06
1.051814E+05,2.000000E+18,5.083527E-05,1.325334E-05
1.055069E+05,2.000000E+18,3.063389E-05,7.661910E-06
1.095710E+05,2.000000E+18,4.791684E-05,9.453919E-06
1.099907E+05,2.000000E+18,3.552907E-05,9.310855E-06
1.103626E+05,2.000000E+18,4.385362E-05,1.148014E-05
1.106338E+05,2.000000E+18,4.351882E-05,1.139250E-05
1.108798E+05,2.000000E+18,2.771907E-05,7.295334E-06
1.113059E+05,2.000000E+18,3.395437E-05,8.678612E-06
1.152673E+05,2.000000E+18,5.736292E-05,1.505592E-05
1.156252E+05,2.000000E+18,3.736910E-05,9.826241E-06
1.160885E+05,2.000000E+18,5.100004E-05,1.333687E-05
1.165160E+05,2.000000E+18,4.034757E-05,1.064207E-05
1.170073E+05,2.000000E+18,4.509826E-05,9.418398E-06
1.223693E+05,2.000000E+18,6.660938E-05,1.761222E-05
1.229242E+05,2.000000E+18,7.631459E-05,1.469236E-05
1.286883E+05,2.000000E+18,3.676044E-05,8.421536E-06
1.341198E+05,2.000000E+18,3.598535E-05,7.654024E-06
1.389698E+05,2.000000E+18,4.511456E-05,8.211317E-06
1.442436E+05,2.000000E+18,2.662559E-05,6.958536E-06
1.446712E+05,2.000000E+18,2.756975E-05,7.171877E-06
1.499171E+05,2.000000E+18,4.610635E-05,1.202042E-05
1.503545E+05,2.000000E+18,2.014243E-05,5.286700E-06
1.508236E+05,2.000000E+18,2.508488E-05,6.058476E-06
1.557577E+05,2.000000E+18,2.298342E-05,6.013993E-06
1.562259E+05,2.000000E+18,1.764791E-05,4.663412E-06
1.566857E+05,2.000000E+18,2.141090E-05,5.616230E-06
1.571055E+05,2.000000E+18,2.567833E-05,6.814833E-06
1.615041E+05,2.000000E+18,1.967098E-05,5.134612E-06
1.620175E+05,2.000000E+18,1.050551E-05,2.762350E-06
1.625884E+05,2.000000E+18,1.864796E-05,4.882418E-06
1.630703E+05,2.000000E+18,1.386470E-05,3.355380E-06
1.673805E+05,2.000000E+18,3.108109E-05,8.162739E-06
1.679004E+05,2.000000E+18,3.930586E-05,1.034179E-05
1.683203E+05,2.000000E+18,4.377029E-05,1.150231E-05
1.688207E+05,2.000000E+18,3.124893E-05,8.282913E-06
1.693745E+05,2.000000E+18,5.258079E-05,1.307222E-05
1.731288E+05,2.000000E+18,4.262917E-05,1.120218E-05
1.735401E+05,2.000000E+18,3.451788E-05,9.070680E-06
1.739396E+05,2.000000E+18,4.135166E-05,1.084656E-05
1.742845E+05,2.000000E+18,3.603975E-05,9.476398E-06
1.750376E+05,2.000000E+18,2.692938E-05,5.380224E-06
1.791282E+05,2.000000E+18,1.389641E-05,3.708682E-06
1.797768E+05,2.000000E+18,1.362609E-05,3.607342E-06
1.805972E+05,2.000000E+18,2.016176E-05,3.963709E-06
1.848329E+05,2.000000E+18,4.489786E-05,1.188700E-05
1.855167E+05,2.000000E+18,3.571444E-05,9.568229E-06
1.863882E+05,2.000000E+18,4.036261E-05,8.801096E-06
1.905256E+05,2.000000E+18,1.675282E-05,4.415912E-06
1.912315E+05,2.000000E+18,1.007926E-05,2.686519E-06
1.917868E+05,2.000000E+18,2.209828E-05,5.785833E-06
1.921634E+05,2.000000E+18,1.713071E-05,4.006187E-06
1.962808E+05,2.000000E+18,1.576047E-05,4.129184E-06
1.968278E+05,2.000000E+18,1.859084E-05,4.849927E-06
1.974904E+05,2.000000E+18,8.866686E-06,1.968176E-06
2.021776E+05,2.000000E+18,1.918437E-05,5.038644E-06
2.027716E+05,2.000000E+18,1.347374E-05,3.556273E-06
2.035550E+05,2.000000E+18,1.215890E-05,2.518528E-06
2.095522E+05,2.000000E+18,1.367029E-05,3.239765E-06
2.183062E+05,2.000000E+18,1.380981E-05,2.661651E-06
2.279447E+05,2.000000E+18,6.345975E-06,1.771120E-06
2.313920E+05,2.000000E+18,1.338460E-05,3.252950E-06
2.366637E+05,2.000000E+18,1.460132E-05,3.837044E-06
2.374235E+05,2.000000E+18,1.230406E-05,2.540659E-06
2.429059E+05,2.000000E+18,1.207033E-05,2.710924E-06
2.486944E+05,2.000000E+18,1.398833E-05,2.909129E-06
2.544433E+05,2.000000E+18,9.110024E-06,2.274988E-06
2.601818E+05,2.000000E+18,1.104110E-05,2.487626E-06
2.660826E+05,2.000000E+18,8.755671E-06,2.152549E-06
2.719438E+05,2.000000E+18,1.239456E-05,2.632474E-06
2.838830E+05,2.000000E+18,7.745659E-06,1.977998E-06
3.161487E+05,2.000000E+18,5.202831E-06,1.380115E-06
3.376209E+05,2.000000E+18,1.081213E-05,2.268959E-06
3.526672E+05,2.000000E+18,8.946291E-06,2.657099E-06
3.595604E+05,2.000000E+18,2.612946E-05,7.064980E-06
3.710511E+05,2.000000E+18,1.307117E-05,3.668065E-06
4.140093E+05,2.000000E+18,5.803430E-06,1.271211E-06
4.326001E+05,2.000000E+18,5.607304E-06,1.178468E-06
4.451315E+05,2.000000E+18,3.391880E-06,7.254596E-07
4.559818E+05,2.000000E+18,2.032908E-06,4.710882E-07
4.696526E+05,2.000000E+18,1.774452E-06,4.536696E-07
4.966333E+05,2.000000E+18,1.467991E-06,3.984314E-07
5.261493E+05,2.000000E+18,2.306094E-06,5.808652E-07
7.172848E+05,2.000000E+18,4.397126E-06,1.332817E-06
7.663418E+05,2.000000E+18,1.634633E-06,3.918852E-07
8.876438E+05,2.000000E+18,7.456096E-07,2.798227E-07
