Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
14267.425,27.591,-22.556,1.50253975520739e-06,3.38608625814355e-07,-3.38608625814355e-07
14314.820,20.313,-19.804,9.67995065930298e-07,2.1814502313648e-07,-2.1814502313648e-07
14360.023,20.242,-24.89,4.75160170080751e-07,1.03996265039574e-07,-1.03996265039574e-07
14451.687,56.448,-71.422,1.72948862694351e-07,2.94691766275694e-08,-2.94691766275694e-08
17897.844,32.547,-37.658,9.85563346682262e-07,2.18599823387559e-07,-2.18599823387559e-07
17986.032,52.172,-55.642,4.8404284688739e-07,1.09787571730092e-07,-1.09787571730092e-07
18067.033,21.318,-28.828,5.99237578941864e-07,1.3165082879543e-07,-1.3165082879543e-07
18128.040,30.515,-39.689,2.77067268538029e-07,6.07884840408732e-08,-6.07884840408732e-08
18181.745,14.420,-23.189,6.88980739820217e-07,1.54717140784598e-07,-1.54717140784598e-07
18236.562,39.837,-40.397,4.86343964320078e-07,1.0728477074379e-07,-1.0728477074379e-07
18318.009,36.116,-41.61,6.68636786073019e-07,1.49935833886243e-07,-1.49935833886243e-07
18376.434,20.316,-22.308,1.35647889814693e-06,3.05043358925381e-07,-3.05043358925381e-07
18420.312,29.091,-23.563,1.02221266764258e-06,2.31519913398987e-07,-2.31519913398987e-07
18493.953,25.655,-44.55,6.51591042922901e-07,1.39277825594248e-07,-1.39277825594248e-07
18552.827,19.435,-33.219,6.62843473129368e-07,1.4842622277432e-07,-1.4842622277432e-07
18603.114,29.322,-30.853,4.53790193804976e-07,9.99675380995417e-08,-9.99675380995417e-08
18662.766,37.368,-30.329,2.96706678325378e-07,6.643960705028e-08,-6.643960705028e-08
18748.383,31.984,-48.249,1.75094548457152e-07,3.94311277032396e-08,-3.94311277032396e-08
18823.432,34.662,-43.064,2.01532838579616e-07,4.31890138402584e-08,-4.31890138402584e-08
18900.705,42.635,-42.611,2.43908558702024e-07,4.64698840078865e-08,-4.64698840078865e-08
19893.325,36.621,-53.642,3.21130203243182e-07,7.26069359527793e-08,-7.26069359527793e-08
19957.895,27.212,-27.949,5.42312260577031e-07,1.22207323430559e-07,-1.22207323430559e-07
20022.046,30.758,-36.939,4.95056015294101e-07,1.08714682834467e-07,-1.08714682834467e-07
20098.546,42.014,-45.742,3.85785440044976e-07,8.69347691077052e-08,-8.69347691077052e-08
20196.548,56.840,-55.987,3.81159285354159e-07,7.68415055614878e-08,-7.68415055614878e-08
35115.441,53.680,-84.222,1.46498819425983e-07,3.32053944131228e-08,-3.32053944131228e-08
35209.353,37.494,-40.232,1.3064465360294e-07,2.96224039256417e-08,-2.96224039256417e-08
35290.715,36.366,-43.868,1.73548255891749e-07,3.7117202427807e-08,-3.7117202427807e-08
35363.056,36.737,-35.975,2.11876939752731e-07,4.75413974181882e-08,-4.75413974181882e-08
35440.278,44.763,-40.486,1.87842492574688e-07,4.21484997056811e-08,-4.21484997056811e-08
35510.612,32.098,-25.57,2.73992565369272e-07,6.16929166590232e-08,-6.16929166590232e-08
35599.361,48.656,-56.651,1.47498784447141e-07,3.33271763671369e-08,-3.33271763671369e-08
35680.480,47.771,-32.463,1.89249768073212e-07,4.26120048819324e-08,-4.26120048819324e-08
