Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
7028.095,14.300,-20.802,1.81029128685789e-06,4.0541779902304e-07,-4.0541779902304e-07
7059.045,13.438,-16.65,1.98493705351961e-06,4.33784956174916e-07,-4.33784956174916e-07
7096.910,28.227,-24.427,7.07922025890359e-07,1.59524317537547e-07,-1.59524317537547e-07
7146.818,15.928,-21.682,6.15419207999188e-07,1.38037000774924e-07,-1.38037000774924e-07
7181.302,19.054,-18.555,8.81116917208052e-07,1.93125196616849e-07,-1.93125196616849e-07
7228.722,16.766,-28.366,1.15857710680333e-06,2.47702994894885e-07,-2.47702994894885e-07
7262.282,20.815,-16.794,1.31478113768169e-06,2.97197208672787e-07,-2.97197208672787e-07
7304.522,16.186,-21.424,1.305589466264e-06,2.85321528251286e-07,-2.85321528251286e-07
7341.507,21.824,-20.8,1.15138628529128e-06,2.5905341224862e-07,-2.5905341224862e-07
7381.055,12.364,-17.724,1.89541373052474e-06,4.15440978613311e-07,-4.15440978613311e-07
7416.159,14.870,-22.739,1.52966851694994e-06,3.36266593588518e-07,-3.36266593588518e-07
7453.335,15.304,-22.306,1.39806777587399e-06,3.14068324444884e-07,-3.14068324444884e-07
7484.808,18.933,-16.169,1.38799819334386e-06,3.03330842137806e-07,-3.03330842137806e-07
7520.154,11.167,-16.413,1.37331474574559e-06,2.99681924625977e-07,-2.99681924625977e-07
7552.741,16.191,-21.419,1.01412001784937e-06,2.17122852875618e-07,-2.17122852875618e-07
7586.727,14.799,-17.796,1.25071083030445e-06,2.80965489200734e-07,-2.80965489200734e-07
7613.521,15.586,-11.995,1.5258842816979e-06,3.32975176996086e-07,-3.32975176996086e-07
7652.662,21.577,-23.555,6.2701132245629e-07,1.41072885234467e-07,-1.41072885234467e-07
7692.353,14.481,-18.114,7.39556104727096e-07,1.58338917585147e-07,-1.58338917585147e-07
7727.882,29.098,-21.048,4.75436097664446e-07,1.06310749509249e-07,-1.06310749509249e-07
7779.235,30.399,-22.254,5.28234664881007e-07,1.15950416299117e-07,-1.15950416299117e-07
7832.250,17.501,-22.616,8.97365694378461e-07,1.95821339938784e-07,-1.95821339938784e-07
7884.078,28.356,-34.327,6.97983430052565e-07,1.58514387444049e-07,-1.58514387444049e-07
7935.862,21.703,-23.428,7.96812838172082e-07,1.79277003810983e-07,-1.79277003810983e-07
7979.748,20.442,-22.183,6.33337547130139e-07,1.42496230284202e-07,-1.42496230284202e-07
8021.153,16.647,-20.963,8.07889131252349e-07,1.72969002609228e-07,-1.72969002609228e-07
8057.345,23.079,-19.545,8.09756909861113e-07,1.81907512475414e-07,-1.81907512475414e-07
8112.261,35.232,-31.837,1.21176463480346e-06,2.71795856587065e-07,-2.71795856587065e-07
8200.076,47.020,-52.583,1.35531628508233e-06,2.34559344280287e-07,-2.34559344280287e-07
12415.677,46.782,-35.959,4.01578322344549e-07,9.02275293842752e-08,-9.02275293842752e-08
12578.296,114.835,-115.836,3.78512868108865e-07,6.36863276116038e-08,-6.36863276116038e-08
18338.316,75.917,-46.941,3.06177856834141e-07,6.74243015403663e-08,-6.74243015403663e-08
18498.438,56.205,-84.204,3.43576566187509e-07,7.7234198777063e-08,-7.7234198777063e-08
18630.062,57.468,-75.419,4.96464542096778e-07,1.11840280311304e-07,-1.11840280311304e-07
18755.437,67.488,-67.907,5.27494312907983e-07,1.19466423305233e-07,-1.19466423305233e-07
18889.685,86.186,-66.76,2.53325674630453e-07,5.71283703748793e-08,-5.71283703748793e-08
19034.013,64.717,-58.142,1.61278355001274e-07,3.62930913092579e-08,-3.62930913092579e-08
19158.123,58.450,-59.394,1.91696929927973e-07,4.31383067348623e-08,-4.31383067348623e-08
19297.261,69.751,-80.688,2.31870250578745e-07,5.25137675912608e-08,-5.25137675912608e-08
19444.180,103.359,-77.167,2.52135386075162e-07,5.67994044920379e-08,-5.67994044920379e-08
19596.542,38.753,-49.003,4.48348674113666e-07,1.00786448186919e-07,-1.00786448186919e-07
19724.601,103.757,-89.307,1.82686200991038e-07,4.11543566459998e-08,-4.11543566459998e-08
19899.667,46.535,-71.309,2.15764596729893e-07,4.86668910719434e-08,-4.86668910719434e-08
19998.340,33.111,-52.138,2.62221401409803e-07,5.86978856327767e-08,-5.86978856327767e-08
20134.313,66.952,-102.862,1.79746379262481e-07,3.76565487414982e-08,-3.76565487414982e-08
24136.277,136.179,-206.574,6.5443542256426e-08,1.59684602317947e-08,-1.59684602317947e-08
24374.420,113.664,-101.965,1.09895295588881e-07,2.47792512647424e-08,-2.47792512647424e-08
24595.178,146.146,-107.093,5.8397846638847e-08,1.53530385650696e-08,-1.53530385650696e-08
24941.187,126.087,-199.864,3.69689402942569e-08,9.70245059742799e-09,-9.70245059742799e-09
25200.133,127.902,-132.859,5.3524827486703e-08,1.20921911319865e-08,-1.20921911319865e-08
25478.160,130.695,-150.125,3.91865977271121e-08,9.55444389704914e-09,-9.55444389704914e-09
25807.991,161.045,-199.136,4.59309704797999e-08,9.77281278366101e-09,-9.77281278366101e-09
35957.719,116.904,-108.754,1.35532655945889e-07,3.06004883135143e-08,-3.06004883135143e-08
36163.743,91.406,-89.12,1.25092020568523e-07,3.25556652238199e-08,-3.25556652238199e-08
36345.128,88.040,-89.979,1.64067504688928e-07,3.69326694833456e-08,-3.69326694833456e-08
36546.092,70.111,-112.923,1.49314510449396e-07,3.35367017035056e-08,-3.35367017035056e-08
36708.942,72.744,-92.739,1.30701719748565e-07,2.94877226610395e-08,-2.94877226610395e-08
36903.552,76.212,-121.866,6.63019909979333e-08,1.67459406692715e-08,-1.67459406692715e-08
37093.108,107.299,-113.345,4.45157358058052e-08,1.16200668810464e-08,-1.16200668810464e-08
37365.177,240.232,-164.77,3.6012608647975e-08,8.42031146222648e-09,-8.42031146222648e-09
42121.467,143.113,-212.537,3.20103535899028e-08,8.74527461435174e-09,-8.74527461435174e-09
42345.565,64.439,-80.986,9.43320760570586e-08,2.06247441090309e-08,-2.06247441090309e-08
42503.796,111.807,-93.793,4.68900708567377e-08,1.2239222453077e-08,-1.2239222453077e-08
42699.720,108.947,-84.116,5.03435186152576e-08,1.30810973534146e-08,-1.30810973534146e-08
43032.960,348.688,-224.293,4.04523152692918e-08,8.17541493885508e-09,-8.17541493885508e-09
47937.344,163.707,-207.376,3.29853666215097e-08,8.67298318458919e-09,-8.67298318458919e-09
48306.874,96.867,-205.824,4.54776333882954e-08,1.1913931978989e-08,-1.1913931978989e-08
48512.423,129.513,-108.682,5.30914194158942e-08,1.38831802707637e-08,-1.38831802707637e-08
48879.958,270.958,-238.022,4.94338516291635e-08,9.270313758468e-09,-9.270313758468e-09
54220.864,130.003,-103.177,7.61614035557308e-08,1.99357047106498e-08,-1.99357047106498e-08
54603.143,315.313,-252.276,5.68770777235714e-08,1.21101134703226e-08,-1.21101134703226e-08
58888.021,263.479,-209.749,5.79729185379912e-08,1.41934800785306e-08,-1.41934800785306e-08
70365.281,216.956,-194.243,7.36229670654354e-08,1.91514678223991e-08,-1.91514678223991e-08
70789.273,251.803,-207.035,6.64720774190453e-08,1.72360928827561e-08,-1.72360928827561e-08
71807.117,421.027,-766.041,4.68869716529513e-08,1.04612676925855e-08,-1.04612676925855e-08
76194.608,276.529,-270.064,3.43644969162626e-08,9.03052521437325e-09,-9.03052521437325e-09
76694.628,212.782,-223.491,4.16103769775036e-08,1.08574839301505e-08,-1.08574839301505e-08
77389.090,585.021,-481.68,2.48226969597559e-08,6.1337678874534e-09,-6.1337678874534e-09
81959.626,224.836,-261.582,2.3932777819952e-08,6.26468006330323e-09,-6.26468006330323e-09
82444.432,208.898,-259.97,2.45338348839258e-08,6.41832308684643e-09,-6.41832308684643e-09
83053.983,704.461,-400.652,2.11981223278946e-08,4.36854064106951e-09,-4.36854064106951e-09
87846.219,359.327,-375.316,1.52344793816362e-08,4.00351143624056e-09,-4.00351143624056e-09
88566.699,408.592,-361.153,1.88265184369076e-08,4.41128695036559e-09,-4.41128695036559e-09
93969.531,923.037,-731.427,1.22031952989903e-08,2.45243655003017e-09,-2.45243655003017e-09
123218.489,4677.928,-1116.571,6.19199220854363e-09,1.76876593518428e-09,-1.76876593518428e-09
128933.653,949.502,-1037.236,8.42128456384283e-09,1.92789068395674e-09,-1.92789068395674e-09
134352.705,1230.156,-681.929,9.5984831791029e-09,2.17927726392689e-09,-2.17927726392689e-09
204187.786,10625.008,-7020.869,4.19969966920793e-09,7.44720533331178e-10,-7.44720533331178e-10
262923.982,5295.362,-8021.14,2.65244490499477e-09,6.55089408995315e-10,-6.55089408995315e-10
274681.390,4737.125,-2461.69,3.50039838836373e-09,9.41818454564659e-10,-9.41818454564659e-10
508680.429,386935.699,-103591.427,4.59403633580198e-10,1.32305930853671e-10,-1.32305930853671e-10
