Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
286020.917,104.563,-93.516,7.55120720319119e-08,1.71776454930886e-08,-1.71776454930886e-08
286199.693,86.255,-74.213,8.22835377352073e-08,1.87644705684612e-08,-1.87644705684612e-08
286393.300,123.302,-107.352,6.26626331655426e-08,1.3692933123351e-08,-1.3692933123351e-08
332402.680,96.540,-189.294,2.92330523189688e-08,7.60927875765967e-09,-7.60927875765967e-09
332636.023,126.461,-136.804,3.16719578030478e-08,8.28149933187991e-09,-8.28149933187991e-09
336237.193,140.341,-306.052,2.51857323510359e-08,7.10709248687082e-09,-7.10709248687082e-09
336486.595,104.061,-109.061,5.20199760981077e-08,1.36029117532903e-08,-1.36029117532903e-08
336692.363,98.878,-101.707,5.77418576983922e-08,1.50192904679842e-08,-1.50192904679842e-08
336905.317,109.075,-114.076,5.45360948381689e-08,1.42305929550932e-08,-1.42305929550932e-08
337092.993,96.911,-78.601,1.21000825097886e-07,2.7185068371693e-08,-2.7185068371693e-08
337282.669,112.836,-92.765,1.34148995486623e-07,3.02828165269747e-08,-3.02828165269747e-08
337493.285,95.283,-97.781,1.49777758461412e-07,3.38377523316021e-08,-3.38377523316021e-08
337687.447,84.156,-98.878,1.11576525649145e-07,2.81434860664366e-08,-2.81434860664366e-08
337882.337,112.418,-110.734,7.54943979268015e-08,1.96994308578192e-08,-1.96994308578192e-08
338202.265,171.078,-207.511,1.01829331777868e-07,1.68916550231891e-08,-1.68916550231891e-08
382166.379,129.632,-91.011,3.80221174415931e-08,1.00079973663231e-08,-1.00079973663231e-08
382413.592,180.790,-117.58,2.79668677355486e-08,7.36780933610628e-09,-7.36780933610628e-09
382695.587,116.931,-101.206,4.09413420682397e-08,1.07101810869732e-08,-1.07101810869732e-08
382911.887,111.246,-99.369,4.53689649488427e-08,1.18476425995922e-08,-1.18476425995922e-08
383132.866,146.014,-109.733,4.00914794682242e-08,1.04511672275807e-08,-1.04511672275807e-08
383446.776,95.372,-167.897,4.28235419131034e-08,1.11829325123907e-08,-1.11829325123907e-08
383689.990,117.934,-147.842,4.37638519767514e-08,1.16634754806722e-08,-1.16634754806722e-08
384067.650,204.113,-259.726,3.63436816758192e-08,8.16317363171686e-09,-8.16317363171686e-09
387934.169,72.465,-123.105,8.47224901821486e-08,2.21562723754806e-08,-2.21562723754806e-08
388127.731,134.649,-121.097,6.55024339668461e-08,1.72220944564105e-08,-1.72220944564105e-08
388555.791,180.471,-293.411,3.88606406323177e-08,1.0384961758101e-08,-1.0384961758101e-08
388843.317,123.618,-107.055,8.8658551985401e-08,2.31856170387225e-08,-2.31856170387225e-08
389128.646,134.153,-161.71,6.24958854541506e-08,1.65026342462545e-08,-1.65026342462545e-08
389366.846,104.060,-104.048,6.06901349962052e-08,1.60085094016093e-08,-1.60085094016093e-08
389593.506,128.131,-122.6,3.48347985977704e-08,9.23839370707536e-09,-9.23839370707536e-09
389846.579,93.195,-124.942,2.68632490523193e-08,7.07819855785044e-09,-7.07819855785044e-09
390910.213,2844.001,-970.439,2.03879182021229e-08,3.68833757286689e-09,-3.68833757286689e-09
440167.682,128.132,-145.165,5.56914460138029e-08,1.46540291019937e-08,-1.46540291019937e-08
440426.106,100.381,-130.291,6.38754594794454e-08,1.6861134945826e-08,-1.6861134945826e-08
440654.269,122.950,-127.781,5.7163517062994e-08,1.50254420567031e-08,-1.50254420567031e-08
440934.917,155.716,-157.699,4.36478761792335e-08,1.15709244234257e-08,-1.15709244234257e-08
441209.568,109.231,-118.935,6.24787007342546e-08,1.57736103416832e-08,-1.57736103416832e-08
441545.089,207.465,-226.29,5.05622524670252e-08,1.03186755580211e-08,-1.03186755580211e-08
445764.524,73.300,-102.212,8.300539010203e-08,2.1636125325278e-08,-2.1636125325278e-08
446263.982,348.597,-426.158,3.65409678728922e-08,6.93597632723219e-09,-6.93597632723219e-09
453122.971,158.054,-185.448,3.44480139995833e-08,9.1541593343965e-09,-9.1541593343965e-09
453472.927,219.294,-191.901,4.32300389829752e-08,9.24002429746678e-09,-9.24002429746678e-09
457269.703,98.373,-87.168,4.93143462228598e-08,1.28425930516502e-08,-1.28425930516502e-08
457558.202,163.406,-190.125,2.52458070281035e-08,6.65741678667801e-09,-6.65741678667801e-09
457981.262,101.399,-259.654,2.58790589030904e-08,6.56911035084145e-09,-6.56911035084145e-09
458279.789,138.853,-197.128,2.75352402875895e-08,7.00850289475364e-09,-7.00850289475364e-09
458611.578,238.312,-192.936,2.96180122679137e-08,6.397361241753e-09,-6.397361241753e-09
544331.958,320.057,-266.651,2.47633751221949e-08,5.46201910179599e-09,-5.46201910179599e-09
550085.106,326.513,-287.776,3.19820546268711e-08,6.11127444753302e-09,-6.11127444753302e-09
555525.271,236.290,-242.606,2.37255332176071e-08,6.22622731967919e-09,-6.22622731967919e-09
555978.906,254.026,-217.344,3.42942879114828e-08,7.55122511317399e-09,-7.55122511317399e-09
573859.660,147.524,-200.993,4.66611234881971e-08,1.22313162966001e-08,-1.22313162966001e-08
574281.580,189.452,-274.396,4.2561259105802e-08,1.01484882866034e-08,-1.01484882866034e-08
579577.543,111.914,-136.31,9.56376756441313e-08,2.51203189225059e-08,-2.51203189225059e-08
579891.619,181.458,-202.162,6.32028413607097e-08,1.66549044691739e-08,-1.66549044691739e-08
580245.156,111.247,-172.08,8.81347606892532e-08,2.30500119113877e-08,-2.30500119113877e-08
580517.618,134.641,-161.215,1.11098966846465e-07,2.52650201107463e-08,-2.52650201107463e-08
591116.926,335.757,-178.24,6.09738351437494e-08,1.31865131024142e-08,-1.31865131024142e-08
636464.930,149.692,-146.171,5.45852844431521e-08,1.42657110676041e-08,-1.42657110676041e-08
637037.182,314.585,-422.56,3.37540060051383e-08,7.12496149256856e-09,-7.12496149256856e-09
642031.720,349.799,-251.956,2.81930307450133e-08,7.41042775709674e-09,-7.41042775709674e-09
642609.205,203.566,-227.686,4.26972178154334e-08,1.07755231026006e-08,-1.07755231026006e-08
647774.464,155.044,-165.892,5.53784712959121e-08,1.44885618096089e-08,-1.44885618096089e-08
648215.539,355.837,-286.031,3.12284037795998e-08,7.71183505477716e-09,-7.71183505477716e-09
653463.642,169.587,-163.886,5.39481072392143e-08,1.40537676964029e-08,-1.40537676964029e-08
654022.207,310.556,-388.979,3.93649752927409e-08,8.32350994644401e-09,-8.32350994644401e-09
659588.658,504.168,-498.752,2.264149724365e-08,5.59344293147503e-09,-5.59344293147503e-09
694144.948,566.475,-453.996,3.55100978337207e-08,7.68932385852605e-09,-7.68932385852605e-09
700454.606,332.259,-357.252,2.50404153598623e-08,6.83447346186748e-09,-6.83447346186748e-09
700986.858,201.171,-199.993,4.12804235782271e-08,1.12953147087449e-08,-1.12953147087449e-08
705381.170,154.207,-169.236,3.79398993244203e-08,9.90265329424884e-09,-9.90265329424884e-09
705819.928,412.477,-284.551,2.72061741477071e-08,5.62343903455128e-09,-5.62343903455128e-09
711464.702,526.523,-493.948,1.90077238234164e-08,4.23161863272223e-09,-4.23161863272223e-09
717209.250,421.011,-441.5,2.26926815935828e-08,4.61371263056617e-09,-4.61371263056617e-09
780539.443,289.274,-199.651,4.30212492186177e-08,1.12685073243672e-08,-1.12685073243672e-08
781253.663,397.447,-424.945,3.75812782915981e-08,8.17102397864574e-09,-8.17102397864574e-09
786303.148,129.467,-291.761,5.21664387947602e-08,1.36381674923163e-08,-1.36381674923163e-08
786928.843,722.317,-496.229,2.98467956087499e-08,6.08999561059471e-09,-6.08999561059471e-09
792172.100,251.166,-247.789,4.30012145851627e-08,1.12847077868599e-08,-1.12847077868599e-08
792889.694,192.996,-466.429,3.18777162543345e-08,8.46831633703827e-09,-8.46831633703827e-09
793391.437,260.403,-308.747,4.18057775187097e-08,1.03854857149567e-08,-1.03854857149567e-08
901602.957,356.143,-310.803,1.16118772075755e-08,3.0553060237064e-09,-3.0553060237064e-09
902533.756,438.289,-574.657,1.04552258506925e-08,2.32126668922151e-09,-2.32126668922151e-09
909083.277,368.674,-421.125,1.08026953214109e-08,2.68651001773161e-09,-2.68651001773161e-09
914657.714,554.948,-653.57,9.79926618460099e-09,2.55558817516624e-09,-2.55558817516624e-09
920313.088,658.324,-552.702,1.99125520742567e-08,4.24505278337063e-09,-4.24505278337063e-09
954086.538,546.216,-697.405,3.12467656317555e-08,6.58429151200699e-09,-6.58429151200699e-09
959172.442,202.681,-221.055,5.44622270590952e-08,1.4283810553131e-08,-1.4283810553131e-08
960031.096,540.007,-655.973,2.50583771002746e-08,5.72542055801e-09,-5.72542055801e-09
965091.000,515.303,-407.388,2.793753944959e-08,7.45041058889865e-09,-7.45041058889865e-09
965938.007,453.076,-331.705,3.35752102804572e-08,8.90420255713103e-09,-8.90420255713103e-09
1070353.862,557.695,-435.196,4.43979167007197e-08,9.51242592237134e-09,-9.51242592237134e-09
1076218.116,453.443,-539.448,5.03058394454468e-08,9.84322713182962e-09,-9.84322713182962e-09
1081762.493,488.570,-323.795,3.35237498004158e-08,8.35633323345954e-09,-8.35633323345954e-09
1117002.335,3949.931,-2315.431,1.48938531889457e-08,3.01721979988253e-09,-3.01721979988253e-09
1138193.082,819.147,-467.098,1.24437310801083e-08,3.2926843481102e-09,-3.2926843481102e-09
1155131.530,18019.541,-11645.72,1.64693959161887e-08,3.09234906023952e-09,-3.09234906023952e-09
1204009.077,4064.013,-2767.703,2.54293519535887e-08,5.06202255438312e-09,-5.06202255438312e-09
1260623.595,611.085,-597.434,2.29705886761641e-08,6.15593637806554e-09,-6.15593637806554e-09
1267113.485,3852.482,-1326.156,2.14099945688944e-08,5.75866408414129e-09,-5.75866408414129e-09
1273779.106,4371.141,-2813.139,2.03714239731668e-08,3.74703529060513e-09,-3.74703529060513e-09
1323743.011,908.442,-804.044,1.23240061676698e-08,2.95087747800147e-09,-2.95087747800147e-09
1341079.592,851.883,-860.603,1.46768396155346e-08,2.9204648595353e-09,-2.9204648595353e-09
1358439.168,832.328,-880.158,9.4779321115656e-09,2.1567415137139e-09,-2.1567415137139e-09
1392699.849,11271.571,-6566.482,7.9713017889972e-09,1.39928414384413e-09,-1.39928414384413e-09
1507871.925,919.689,-797.812,7.5848076813105e-09,1.86457938380705e-09,-1.86457938380705e-09
1514726.156,4096.646,-2057.348,5.76215092184377e-09,1.55293535898294e-09,-1.55293535898294e-09
1519515.412,556.023,-692.61,9.83746624780187e-09,2.55843824837975e-09,-2.55843824837975e-09
1582971.520,879.436,-775.382,6.29750272301266e-09,1.61314542197733e-09,-1.61314542197733e-09
1593088.301,2644.445,-4081.935,5.84498234785235e-09,1.36005396439133e-09,-1.36005396439133e-09
1600823.372,488.705,-684.711,7.05695684772604e-09,1.89716748672077e-09,-1.89716748672077e-09
1660753.955,2958.825,-3831.567,7.20527028270263e-09,1.85471631684951e-09,-1.85471631684951e-09
1674842.542,5909.367,-5526.555,1.27341700533578e-08,2.33179159566158e-09,-2.33179159566158e-09
1765834.945,12610.441,-9794.008,1.43356623701811e-08,3.18098071454437e-09,-3.18098071454437e-09
1913566.915,5025.548,-8356.174,1.0199940021717e-08,2.6645779640824e-09,-2.6645779640824e-09
1944660.719,6991.982,-15519.58,8.43627673106031e-09,2.13721717472945e-09,-2.13721717472945e-09
2008000.507,7131.527,-22209.552,1.18545470604644e-08,2.46663959001424e-09,-2.46663959001424e-09
2117452.978,2796.760,-4227.843,1.47661162007185e-08,3.59893255163426e-09,-3.59893255163426e-09
2171169.751,5535.927,-6625.162,1.49821735858243e-08,4.07944826797392e-09,-4.07944826797392e-09
2178671.672,3681.581,-1965.993,2.23276157395388e-08,4.78887525582246e-09,-4.78887525582246e-09
2288676.832,28074.635,-49109.44,4.90634421952855e-09,1.26279299431381e-09,-1.26279299431381e-09
2389311.903,42340.619,-33897.841,2.8110504364791e-09,6.28106700119423e-10,-6.28106700119423e-10
2451653.900,2976.117,-4420.936,5.33740505937166e-09,1.04745173417545e-09,-1.04745173417545e-09
2631128.894,31762.804,-39344.563,1.08763263020026e-08,2.11298965261998e-09,-2.11298965261998e-09
2710937.784,9012.620,-10024.623,8.93654370714805e-09,1.8843402225498e-09,-1.8843402225498e-09
2779306.603,4362.926,-3359.457,1.29891443111585e-08,2.87308411564617e-09,-2.87308411564617e-09
2946290.740,26200.467,-60244.374,4.10928979373105e-09,1.12686831466752e-09,-1.12686831466752e-09
3096791.334,44780.005,-84396.01,2.7438987053536e-09,5.9648547965662e-10,-5.9648547965662e-10
3266545.334,35826.263,-74762.37,1.34394151770068e-09,2.61562053238009e-10,-2.61562053238009e-10
3455619.063,25073.813,-74148.106,2.06865615049399e-09,5.19526927338931e-10,-5.19526927338931e-10
3594409.664,47983.325,-39937.495,3.91813036987177e-09,9.20797812278804e-10,-9.20797812278804e-10
3809692.397,103960.363,-88022.263,2.18928104031364e-09,4.96271083981278e-10,-4.96271083981278e-10
4001353.862,9618.134,-8579.718,2.79400014386313e-09,7.20184823597812e-10,-7.20184823597812e-10
4195426.612,92805.192,-70141.893,3.34496016938773e-09,5.75999377315418e-10,-5.75999377315418e-10
4398018.971,45913.393,-36270.463,6.67461673007912e-09,1.35307287958746e-09,-1.35307287958746e-09
4594112.657,91558.855,-76306.529,3.64963953198682e-09,9.11577123072944e-10,-9.11577123072944e-10
4948581.825,89230.645,-108109.691,3.77665624759602e-09,7.63663424104783e-10,-7.63663424104783e-10
5220260.041,71293.221,-79487.916,1.62516283998447e-09,4.11910014108855e-10,-4.11910014108855e-10
5484557.172,94695.358,-79035.84,1.21491899625401e-09,3.16104051708225e-10,-3.16104051708225e-10
5784723.356,55647.819,-108155.37,9.3281856407127e-10,2.63681340567786e-10,-2.63681340567786e-10
6114123.875,151348.269,-206298.562,9.05206590529442e-10,1.93943376975848e-10,-1.93943376975848e-10
13367481.633,325690.031,-287297.68,5.04474630882579e-10,1.40399436388206e-10,-1.40399436388206e-10
13941088.485,304262.806,-157709.819,4.41930670834143e-10,1.32406233887527e-10,-1.32406233887527e-10
14633128.342,194584.149,-336730.148,3.73458709276414e-10,1.12465174438223e-10,-1.12465174438223e-10
15068124.406,197766.532,-148442.467,3.24509714260498e-10,1.06154678603011e-10,-1.06154678603011e-10
15728763.377,356966.228,-423549.238,3.81870378259591e-10,9.8016201969194e-11,-9.8016201969194e-11
