READ TERR 1 2
! xrtwtslewflux
88.9168093717838	1.41976460340538	-1.11900741714061	2.90359296437581e-05	4.32849654943918e-06	-4.32849654943918e-06
93.3571325714354	3.39775643994774	-3.02055859624616	2.22997020037395e-05	2.4498501765174e-06	-2.4498501765174e-06
NO NO NO NO NO NO
! xrtwtslewgamma
88.9168093717838	1.41976460340538	-1.11900741714061	1.67359161839146	0.171893362919516	-0.142919801033002
93.3571325714354	3.39775643994774	-3.02055859624616	1.67359161839146	0.171893362919516	-0.142919801033002
NO NO NO NO NO NO
! xrtwtflux
107.244	2.528	-1.952	1.19121208910842e-05	1.87123444988055e-06	-1.87123444988055e-06
111.459	1.882	-1.687	1.26467262161938e-05	2.27299276408012e-06	-2.27299276408012e-06
115.275	2.109	-1.935	1.80492315946559e-05	2.83480453226822e-06	-2.83480453226822e-06
119.199	1.736	-1.815	1.42486632996841e-05	3.22703993579378e-06	-3.22703993579378e-06
123.040	1.799	-2.104	1.34490768592483e-05	2.55272667632928e-06	-2.55272667632928e-06
126.762	1.570	-1.923	1.36898758101108e-05	2.50056402750015e-06	-2.50056402750015e-06
130.764	1.524	-2.432	1.04883336038673e-05	1.99063491778351e-06	-1.99063491778351e-06
134.441	2.069	-2.153	8.70689670149149e-06	1.71808025219536e-06	-1.71808025219536e-06
138.828	1.690	-2.318	9.56130472794702e-06	1.74635647507624e-06	-1.74635647507624e-06
142.625	2.084	-2.106	1.41787435747937e-05	2.58977519688509e-06	-2.58977519688509e-06
146.198	2.081	-1.489	2.42302724870417e-05	4.5987553018037e-06	-4.5987553018037e-06
150.792	2.205	-2.513	3.49093495729368e-05	5.48093447356119e-06	-5.48093447356119e-06
155.706	2.138	-2.709	3.41802343130291e-05	5.09853698107087e-06	-5.09853698107087e-06
160.045	1.825	-2.201	2.3471156975131e-05	4.81817315182885e-06	-4.81817315182885e-06
163.896	2.635	-2.027	2.09206634837071e-05	3.82130061591301e-06	-3.82130061591301e-06
168.252	1.857	-1.721	2.66249669974024e-05	4.7843533330402e-06	-4.7843533330402e-06
172.539	2.487	-2.43	1.75330092188014e-05	3.32785166332957e-06	-3.32785166332957e-06
176.838	2.515	-1.812	2.18850046900142e-05	3.76794195561831e-06	-3.76794195561831e-06
181.181	1.697	-1.828	1.95985137859781e-05	3.72005126908724e-06	-3.72005126908724e-06
184.523	1.528	-1.646	2.8109907268858e-05	5.04090187844035e-06	-5.04090187844035e-06
188.254	1.881	-2.203	2.00919514851046e-05	3.51169417296216e-06	-3.51169417296216e-06
191.669	2.366	-1.534	2.82793867881248e-05	4.32825338800098e-06	-4.32825338800098e-06
196.471	1.615	-2.436	2.83371143903834e-05	4.22776447818496e-06	-4.22776447818496e-06
199.682	1.668	-1.597	3.25494471461472e-05	4.98160090960616e-06	-4.98160090960616e-06
203.244	1.777	-1.894	2.41205247790738e-05	3.69184986977319e-06	-3.69184986977319e-06
206.764	1.423	-1.743	2.71468996907306e-05	4.15501567260476e-06	-4.15501567260476e-06
210.060	1.739	-1.872	2.69195873258872e-05	4.01626938543607e-06	-4.01626938543607e-06
213.672	2.330	-1.873	2.40599482499725e-05	3.9811338286637e-06	-3.9811338286637e-06
217.924	2.122	-1.922	3.07872253960679e-05	4.59363099958017e-06	-4.59363099958017e-06
221.619	1.649	-1.573	3.991369808942e-05	6.10939834012008e-06	-6.10939834012008e-06
225.033	1.611	-1.765	3.64735642093366e-05	5.72801977306394e-06	-5.72801977306394e-06
228.980	1.785	-2.336	2.37563464475171e-05	3.63627523447972e-06	-3.63627523447972e-06
232.404	2.033	-1.64	1.59921916474027e-05	2.44788478591754e-06	-2.44788478591754e-06
236.628	2.701	-2.191	8.65239426067809e-06	1.51020296852277e-06	-1.51020296852277e-06
241.981	2.220	-2.652	1.36922235066092e-05	2.20696118896521e-06	-2.20696118896521e-06
246.116	2.447	-1.915	2.0175067890942e-05	3.01028783172021e-06	-3.01028783172021e-06
250.404	1.858	-1.841	1.84743700181778e-05	3.32018621290709e-06	-3.32018621290709e-06
