Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
3446.528,14.875,-12.706,4.83155870747021e-06,1.05740108116704e-06,-1.05740108116704e-06
3473.802,22.704,-12.399,3.34539631156964e-06,7.5495374130298e-07,-7.5495374130298e-07
3505.903,10.661,-9.398,5.38909522213809e-06,1.21615386361426e-06,-1.21615386361426e-06
3539.889,19.299,-23.325,2.27746501240704e-06,4.97705753954065e-07,-4.97705753954065e-07
3573.343,15.932,-14.155,1.98951554620321e-06,4.44869194401104e-07,-4.44869194401104e-07
3605.087,14.276,-15.812,1.35282156800797e-06,2.95638826522148e-07,-2.95638826522148e-07
3635.903,16.056,-16.539,1.69709584925611e-06,3.81808711289393e-07,-3.81808711289393e-07
3669.552,20.016,-17.593,2.65395549547339e-06,5.83372497195193e-07,-5.83372497195193e-07
3718.603,28.633,-29.035,2.42687174307693e-06,5.33456582462729e-07,-5.33456582462729e-07
3767.698,17.148,-20.462,2.79917367059583e-06,6.12607477455649e-07,-6.12607477455649e-07
3806.667,13.282,-21.821,2.96867081024751e-06,6.10628328584791e-07,-6.10628328584791e-07
3838.860,18.698,-18.911,2.49935861496309e-06,5.64897089920952e-07,-5.64897089920952e-07
3880.095,22.595,-22.537,2.28522583323221e-06,5.14913821273104e-07,-5.14913821273104e-07
3924.365,15.934,-21.675,2.23673674762013e-06,5.0321603749608e-07,-5.0321603749608e-07
3960.347,12.547,-20.048,2.17589932174888e-06,4.88779634464019e-07,-4.88779634464019e-07
3993.300,22.219,-20.405,1.62508428376795e-06,3.6504814414831e-07,-3.6504814414831e-07
4028.051,10.033,-12.532,2.94134691225916e-06,6.60724853538568e-07,-6.60724853538568e-07
4059.628,18.574,-21.543,1.86554888372736e-06,4.17785979522984e-07,-4.17785979522984e-07
4109.279,26.591,-31.077,1.74333259638057e-06,3.73750233255855e-07,-3.73750233255855e-07
4152.032,21.448,-16.162,2.85092069672243e-06,6.29426780137537e-07,-6.29426780137537e-07
4188.336,10.217,-14.857,4.65456058208124e-06,1.02163745773925e-06,-1.02163745773925e-06
4222.975,20.709,-24.422,2.10591221201433e-06,4.75971724665398e-07,-4.75971724665398e-07
4270.494,18.322,-26.81,1.58325274965089e-06,3.55651506251551e-07,-3.55651506251551e-07
4308.922,17.504,-20.106,2.00785818636263e-06,4.40065940878312e-07,-4.40065940878312e-07
4349.479,22.078,-23.053,1.78710801129707e-06,4.01444275753699e-07,-4.01444275753699e-07
4399.062,22.641,-27.505,2.10624174545443e-06,4.46274886620736e-07,-4.46274886620736e-07
4451.197,23.160,-29.494,2.25808243658342e-06,4.86137333340907e-07,-4.86137333340907e-07
4492.199,12.245,-17.842,3.78224428782395e-06,8.31384194728599e-07,-8.31384194728599e-07
4523.107,18.948,-18.662,2.71417624424797e-06,6.11566258810817e-07,-6.11566258810817e-07
4559.888,17.268,-17.834,2.56418799524848e-06,5.64465248049194e-07,-5.64465248049194e-07
4595.707,11.537,-18.55,2.11043618160236e-06,4.78467040351727e-07,-4.78467040351727e-07
4622.274,22.580,-15.029,1.50893976292862e-06,3.41045752404786e-07,-3.41045752404786e-07
4663.765,18.699,-18.911,1.6571146215264e-06,3.65858178088653e-07,-3.65858178088653e-07
4701.127,18.947,-18.663,1.75348521012064e-06,3.94495082473661e-07,-3.94495082473661e-07
4741.964,18.226,-21.891,2.17064423879468e-06,4.84208553954027e-07,-4.84208553954027e-07
4777.785,25.030,-17.595,2.47033239567213e-06,5.43009927649481e-07,-5.43009927649481e-07
4834.265,18.696,-31.451,1.61510397267802e-06,3.66734224431909e-07,-3.66734224431909e-07
4871.379,16.684,-18.418,2.04879934032743e-06,4.59525572761167e-07,-4.59525572761167e-07
4906.353,19.319,-18.29,1.61133446276833e-06,3.63628877283587e-07,-3.63628877283587e-07
4947.348,18.442,-21.675,1.24094570658158e-06,2.81775914879507e-07,-2.81775914879507e-07
4984.823,16.062,-19.034,1.4564951530474e-06,3.21565290438438e-07,-3.21565290438438e-07
9243.260,24.310,-25.836,7.36744487119137e-07,1.61490483906665e-07,-1.61490483906665e-07
9283.608,26.587,-16.037,6.58694818415085e-07,1.48679970560111e-07,-1.48679970560111e-07
9335.434,29.922,-25.239,3.11859352501604e-07,6.84600438561721e-08,-6.84600438561721e-08
9380.643,24.831,-15.286,3.11678484813159e-07,7.0241178187793e-08,-7.0241178187793e-08
9430.409,25.211,-24.936,4.40063132852302e-07,9.9330593972297e-08,-9.9330593972297e-08
9474.043,16.679,-18.423,1.05411278569588e-06,2.36075090527369e-07,-2.36075090527369e-07
9517.916,20.445,-27.194,7.57983801817221e-07,1.71091336938926e-07,-1.71091336938926e-07
9562.652,15.826,-24.291,7.30740993861542e-07,1.60653889286289e-07,-1.60653889286289e-07
9609.929,18.695,-31.451,6.05574592352342e-07,1.33135979291218e-07,-1.33135979291218e-07
9655.685,30.607,-27.061,5.8181858217412e-07,1.31121073310976e-07,-1.31121073310976e-07
9699.450,24.453,-13.157,9.2526630370082e-07,2.09179429911288e-07,-2.09179429911288e-07
9753.481,15.553,-29.579,7.46340477477889e-07,1.67671357139682e-07,-1.67671357139682e-07
9806.208,33.031,-37.174,4.79538006643712e-07,1.0686560995556e-07,-1.0686560995556e-07
9860.171,14.170,-20.932,9.35674259508577e-07,2.10867572327138e-07,-2.10867572327138e-07
9895.898,18.560,-21.557,8.71716760671987e-07,1.96145446512002e-07,-1.96145446512002e-07
9929.438,20.122,-14.98,1.11515951553945e-06,2.44436993610291e-07,-2.44436993610291e-07
9966.570,15.585,-17.01,1.1278357544864e-06,2.46847353630213e-07,-2.46847353630213e-07
10002.267,25.020,-20.112,6.19943068879692e-07,1.36091276584679e-07,-1.36091276584679e-07
10047.636,19.769,-20.348,6.08916034560028e-07,1.33272304422599e-07,-1.33272304422599e-07
10086.444,16.063,-19.039,7.93877919490635e-07,1.74273835612299e-07,-1.74273835612299e-07
10133.288,21.872,-30.782,6.64043008778985e-07,1.39789585073387e-07,-1.39789585073387e-07
10186.233,29.102,-31.073,4.96585351084616e-07,1.12088752511778e-07,-1.12088752511778e-07
10244.033,21.449,-28.698,6.79234797694982e-07,1.53075253512185e-07,-1.53075253512185e-07
10285.406,22.700,-19.924,1.01348501208495e-06,2.2804482204345e-07,-2.2804482204345e-07
10331.915,23.831,-23.808,1.07658565491257e-06,2.35279771362715e-07,-2.35279771362715e-07
10375.796,22.573,-20.051,7.43684615322989e-07,1.67074669064256e-07,-1.67074669064256e-07
10418.672,17.307,-20.303,5.54798481596969e-07,1.2483551452521e-07,-1.2483551452521e-07
10459.406,29.226,-23.427,3.38192980000303e-07,7.64569109229707e-08,-7.64569109229707e-08
10520.561,20.725,-31.928,2.97438562571887e-07,6.52943819307042e-08,-6.52943819307042e-08
10570.473,41.018,-29.187,2.17111230437745e-07,4.93948372661129e-08,-4.93948372661129e-08
10626.782,17.305,-15.291,7.06472018723666e-07,1.58218725301638e-07,-1.58218725301638e-07
10668.021,28.719,-23.935,5.81059117483969e-07,1.31570304559951e-07,-1.31570304559951e-07
