Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
17595.629,65.650,-117.372,1.07478804561661e-07,2.38432282405145e-08,-2.38432282405145e-08
17719.803,44.275,-58.524,1.78390497677367e-07,3.99873164469846e-08,-3.99873164469846e-08
17820.470,43.900,-56.392,2.2810583753479e-07,5.13837217386984e-08,-5.13837217386984e-08
17926.250,45.935,-61.879,2.72078105488018e-07,6.00023687264142e-08,-6.00023687264142e-08
18034.958,70.113,-62.774,2.02406260646829e-07,4.58776296878822e-08,-4.58776296878822e-08
18152.178,55.693,-47.107,2.51911046539503e-07,5.70984331058956e-08,-5.70984331058956e-08
18285.398,77.925,-77.527,1.59557298970778e-07,3.61205838204884e-08,-3.61205838204884e-08
18433.735,59.968,-70.412,1.84818101447889e-07,4.21001401097689e-08,-4.21001401097689e-08
18557.841,66.242,-64.138,2.1218864840198e-07,4.83953207318296e-08,-4.83953207318296e-08
18680.866,65.704,-56.783,2.71274979587565e-07,6.14112613983092e-08,-6.14112613983092e-08
18931.929,232.074,-185.36,2.67743266504235e-07,5.53289075044364e-08,-5.53289075044364e-08
22470.353,44.650,-55.642,1.92503413395108e-07,4.34711330106341e-08,-4.34711330106341e-08
22599.700,63.234,-84.697,1.31135321404501e-07,2.97602380798514e-08,-2.97602380798514e-08
22741.615,89.308,-78.681,1.22311292767375e-07,2.7792242918027e-08,-2.7792242918027e-08
22916.615,74.775,-85.692,1.31898550292228e-07,2.97853440173109e-08,-2.97853440173109e-08
23069.443,81.671,-78.053,1.16725148526029e-07,2.63588780072629e-08,-2.63588780072629e-08
23240.706,136.066,-89.591,6.15302161139622e-08,1.44704967234717e-08,-1.44704967234717e-08
23436.977,57.637,-60.206,1.28766126371428e-07,2.83972738395072e-08,-2.83972738395072e-08
23564.915,60.079,-70.301,1.13363740525369e-07,2.56951691920206e-08,-2.56951691920206e-08
23717.908,47.495,-92.914,1.02861089678556e-07,2.25778494772246e-08,-2.25778494772246e-08
23830.819,59.949,-65.416,9.00649337859321e-08,2.02882735310197e-08,-2.02882735310197e-08
23956.351,52.260,-65.583,7.93798775440817e-08,1.75888811033238e-08,-1.75888811033238e-08
24070.399,56.055,-61.788,8.32558723610147e-08,1.88943353621361e-08,-1.88943353621361e-08
24212.403,79.534,-85.948,7.48240365290967e-08,1.7108380002584e-08,-1.7108380002584e-08
24367.369,77.513,-75.432,1.0622762563629e-07,2.40478302005875e-08,-2.40478302005875e-08
24659.048,328.215,-214.166,1.0748592994616e-07,2.64503675868736e-08,-2.64503675868736e-08
28274.281,50.346,-75.019,2.74095558514891e-07,6.04470466350973e-08,-6.04470466350973e-08
28431.124,96.594,-106.498,1.62111676440774e-07,3.67442490350815e-08,-3.67442490350815e-08
28643.131,67.620,-115.413,1.80507444553457e-07,4.09138288275336e-08,-4.09138288275336e-08
28788.952,54.685,-78.201,2.11464881486001e-07,4.76350228341359e-08,-4.76350228341359e-08
28931.609,69.989,-87.971,1.16979801666809e-07,2.65146533373814e-08,-2.65146533373814e-08
29080.400,81.665,-78.802,7.51693814199158e-08,1.69537262065598e-08,-1.69537262065598e-08
29255.692,104.450,-93.626,5.62814378272359e-08,1.48222019824085e-08,-1.48222019824085e-08
29435.061,90.563,-74.919,8.66621168262956e-08,2.28612812938283e-08,-2.28612812938283e-08
29640.036,88.680,-114.412,1.08365570023669e-07,2.46539450174855e-08,-2.46539450174855e-08
29781.473,57.564,-52.757,1.69937214598337e-07,3.837509048373e-08,-3.837509048373e-08
29932.872,84.183,-93.835,7.0300991684176e-08,1.78207565144067e-08,-1.78207565144067e-08
30096.134,63.837,-79.079,8.90394962319444e-08,2.04609837306393e-08,-2.04609837306393e-08
30234.277,71.119,-74.305,8.38691414921491e-08,1.89627175763316e-08,-1.89627175763316e-08
30424.501,194.697,-119.106,5.96746847883153e-08,1.25261272904398e-08,-1.25261272904398e-08
34981.670,309.409,-961.621,3.04272485636041e-08,8.03946207254313e-09,-8.03946207254313e-09
35401.979,94.698,-110.901,4.63558968768783e-08,1.05588336885439e-08,-1.05588336885439e-08
35571.618,67.976,-74.941,8.67403247207264e-08,1.95870191986265e-08,-1.95870191986265e-08
35712.260,120.396,-72.666,7.82422977354647e-08,1.78885608203473e-08,-1.78885608203473e-08
35927.778,72.867,-95.122,1.24443425416208e-07,2.83102133967952e-08,-2.83102133967952e-08
36177.844,380.428,-177.199,1.36341821262121e-07,2.24346776100262e-08,-2.24346776100262e-08
41157.487,373.117,-1247.279,1.18300798787387e-07,3.08872538750542e-08,-3.08872538750542e-08
41635.791,87.876,-105.186,8.76016365008468e-08,2.29806215157433e-08,-2.29806215157433e-08
41844.721,94.574,-121.054,7.88178265227547e-08,2.06323370974123e-08,-2.06323370974123e-08
42054.965,97.452,-115.669,1.05594006131407e-07,2.3893810484825e-08,-2.3893810484825e-08
42233.729,114.255,-81.313,9.68068987684111e-08,2.38548666738866e-08,-2.38548666738866e-08
45756.975,173.817,-165.266,8.61529683320732e-08,1.81881533345796e-08,-1.81881533345796e-08
47807.455,325.854,-186.661,6.56179200870384e-08,1.26350451157514e-08,-1.26350451157514e-08
51464.562,107.217,-83.338,5.19046836048472e-08,1.31312303703587e-08,-1.31312303703587e-08
51653.829,118.533,-82.051,5.13999330885595e-08,1.26064235398991e-08,-1.26064235398991e-08
52049.777,1859.248,-277.414,4.04662796485765e-08,9.33427371378717e-09,-9.33427371378717e-09
57246.153,141.031,-92.147,4.33506240093582e-08,1.00624974349996e-08,-1.00624974349996e-08
69120.723,267.461,-382.726,5.30069356177221e-08,1.40468784063518e-08,-1.40468784063518e-08
69847.445,453.303,-459.26,6.38697931662451e-08,1.42705319950475e-08,-1.42705319950475e-08
74822.640,395.814,-312.714,9.89282974745622e-08,2.33420143272305e-08,-2.33420143272305e-08
75864.487,545.915,-646.033,9.66126207826306e-08,1.97662345533794e-08,-1.97662345533794e-08
80407.448,204.728,-163.845,9.31536351897736e-08,2.46476065750844e-08,-2.46476065750844e-08
80758.460,177.157,-146.285,1.1253969959078e-07,2.97130274505265e-08,-2.97130274505265e-08
81043.491,112.769,-107.874,1.72420743869075e-07,4.49914692654487e-08,-4.49914692654487e-08
81272.318,104.584,-116.059,1.69896028546282e-07,4.4569198141412e-08,-4.4569198141412e-08
81696.715,876.568,-319.813,1.18558015960417e-07,2.21457519734227e-08,-2.21457519734227e-08
86683.775,331.178,-603.167,8.78565643570123e-08,2.30967915191432e-08,-2.30967915191432e-08
87997.686,632.207,-982.733,7.75671319905259e-08,1.65246892760161e-08,-1.65246892760161e-08
93003.924,1411.944,-1134.95,4.93391175927488e-08,9.31386852758322e-09,-9.31386852758322e-09
97940.932,155.380,-258.94,4.10529106532106e-08,1.0780845459219e-08,-1.0780845459219e-08
98387.750,120.370,-291.439,4.33589029500722e-08,1.14003319896076e-08,-1.14003319896076e-08
98797.163,208.274,-289.043,3.66505618298854e-08,9.67194750217888e-09,-9.67194750217888e-09
99178.436,244.278,-172.999,4.51088053593999e-08,1.1795604048656e-08,-1.1795604048656e-08
99699.158,501.465,-276.444,6.74531271767177e-08,1.36378476805199e-08,-1.36378476805199e-08
103703.273,163.394,-181.526,4.07958912852077e-08,1.06165916306549e-08,-1.06165916306549e-08
104003.114,146.877,-136.448,4.84292538812642e-08,1.2687799828984e-08,-1.2687799828984e-08
104374.299,216.976,-224.309,3.05629915895541e-08,8.07618253871251e-09,-8.07618253871251e-09
104818.321,208.880,-227.045,3.10444665565844e-08,8.18323379324467e-09,-8.18323379324467e-09
105181.368,114.114,-154.167,5.08352678202108e-08,1.32533433357084e-08,-1.32533433357084e-08
105506.901,444.319,-211.418,3.06338944120883e-08,7.66191028406447e-09,-7.66191028406447e-09
109570.989,227.963,-303.584,4.79168358174062e-08,9.4539188015437e-09,-9.4539188015437e-09
