READ TERR 1 2
! xrtwtslewgamma
62.2233411968543	2.32310579898388	-2.16204117435522	1.86462065927755	0.225269072261702	-0.179220530480873
66.8086542039321	2.43746481843726	-2.26220720809394	1.86462065927755	0.225269072261702	-0.179220530480873
NO NO NO NO NO NO
! xrtpcgamma
92.079	9.382	-5.662	1.71467177930491	0.345363756948502	-0.253814743861987
116.453	17.603	-14.992	1.74250967518637	0.301959746847261	-0.221912497498651
185.273	76.656	-51.217	1.79755257877682	0.238004548069302	-0.17497540805438
477.801	541.339	-215.872	1.90985253674688	0.269780785751416	-0.198713138894884
1231.868	153.341	-212.728	1.78519243273447	0.181593989372912	-0.139941998801168
1479.174	89.070	-93.964	1.74279828091767	0.184920222855712	-0.145887397988175
1659.982	136.427	-91.738	1.71607534184922	0.197792571638441	-0.157281819278815
1886.575	55.259	-90.165	1.68642497565441	0.219888172286176	-0.175291756727843
2009.558	42.598	-67.724	1.68750629889371	0.208011482344555	-0.16571930343083
2103.671	48.776	-51.515	1.68840875680204	0.200372452787493	-0.159408231432334
5428.560	50.348	-67.495	1.70710086037626	0.312929263175717	-0.228764507858307
5552.566	74.274	-73.658	1.73509687206062	0.275059035321078	-0.201168573838029
5674.663	37.426	-47.823	1.81830282335029	0.219708171686302	-0.162426138794641
5782.614	59.856	-70.525	1.89039082139022	0.287920227109894	-0.214231628289198
5877.914	37.268	-35.444	1.77553675533739	0.234034967584389	-0.17319157550317
5998.253	69.875	-83.072	1.5976224951672	0.250335470383585	-0.180904321856444
6150.193	60.852	-82.065	1.54900164969462	0.260375653689358	-0.187728730334324
6266.105	50.247	-55.06	1.67216406171141	0.235208424162933	-0.171989664821368
6386.710	67.544	-70.358	1.76918047602596	0.292096420827935	-0.214571203784403
6506.406	78.229	-52.151	1.74532553998492	0.224828186449397	-0.164841855395539
6656.080	68.965	-71.445	1.71610614665186	0.28089562937662	-0.205299342601455
6832.822	75.257	-107.777	1.76698797907873	0.233355700683931	-0.1709904623819
6988.614	69.904	-80.535	1.83434084951011	0.242172909054098	-0.178973891701878
7142.726	73.753	-84.208	1.87971935699896	0.268144285911136	-0.198473364063212
7306.010	60.908	-89.531	1.88404494348955	0.21743501309464	-0.161379544399928
7443.503	56.303	-76.585	1.88761297123998	0.284437520286289	-0.211436137669468
7565.698	49.444	-65.892	1.89935904705303	0.222400398962253	-0.165350361531527
7661.467	53.968	-46.325	1.91001669185609	0.22952170502064	-0.170715227842159
7799.578	111.424	-84.143	1.92232735688957	0.297209649301983	-0.221085350779935
11220.722	97.655	-100.423	2.07510780191623	0.276242700121298	-0.207601927364147
11454.656	76.842	-136.279	2.08377577392946	0.291008157330425	-0.218708022564734
11614.697	49.689	-83.198	1.81778652235701	0.225623386934941	-0.168438586725641
11726.808	75.480	-62.422	1.57804214226321	0.220677116645663	-0.161656586675715
11884.562	73.180	-82.274	1.24454556594612	0.302871793354698	-0.219176318760408
12026.745	71.406	-69.004	1.3369926029294	0.243213348719778	-0.176015411960421
12176.514	94.642	-78.363	1.49222527885527	0.238781460433678	-0.17290015598509
12375.053	116.747	-103.897	1.63600175107731	0.299880278540195	-0.217152828181137
12612.580	97.356	-120.78	1.55632594002066	0.238587645314391	-0.171234559488524
12808.221	87.256	-98.285	1.49181924901525	0.322051436621374	-0.229962466155873
12983.755	104.786	-88.277	1.59391560310109	0.25025954436971	-0.179856378597264
13192.735	86.361	-104.194	1.74703896847366	0.237390273600429	-0.17635571965149
13449.601	218.115	-170.505	1.83519910438426	0.292918857100288	-0.218811494070907
34566.555	363.374	-413.889	1.87228841948035	0.260056997153835	-0.193185284680251
43777.633	3572.192	-2702.003	1.85124691140159	0.27291924918396	-0.202738832308204
54746.978	4176.327	-2151.34	1.7486641528232	0.206799528468491	-0.154606020840798
92255.391	529.882	-515.668	1.54062310103436	0.222514245280738	-0.161889447751128
93671.988	617.659	-886.716	1.53576581661405	0.225916765467133	-0.163719355203598
97989.708	455.707	-482.028	1.52140183656689	0.241163051359098	-0.173044232025167
99289.207	660.584	-843.791	1.51720247063688	0.246937687766792	-0.176781026664637
206228.561	266699.719	-33877.096	1.46675824939361	0.347685652570041	-0.246403613453614
NO NO NO NO NO NO
! xrtwtslewflux_nosys
62.2233411968543	2.32310579898388	-2.16204117435522	5.6711393542483e-06	8.64840643679841e-07	-8.64840643679841e-07
66.8086542039321	2.43746481843726	-2.26220720809394	5.41859465481463e-06	8.26327938071121e-07	-8.26327938071121e-07
NO NO NO NO NO NO
! xrtpcflux_nosys
92.079	9.382	-5.662	1.42959405007768e-06	3.21296164041179e-07	-3.21296164041179e-07
116.453	17.603	-14.992	9.55309584157363e-07	2.08865586025471e-07	-2.08865586025471e-07
185.273	76.656	-51.217	1.89577740164252e-07	4.26941544988166e-08	-4.26941544988166e-08
477.801	541.339	-215.872	1.05885012808943e-08	2.98757155128042e-09	-2.98757155128042e-09
1231.868	153.341	-212.728	2.95611952217191e-08	7.91458111645038e-09	-7.91458111645038e-09
1479.174	89.070	-93.964	6.54226854222455e-08	1.72224403766677e-08	-1.72224403766677e-08
1659.982	136.427	-91.738	1.88813116072502e-07	4.33903042222347e-08	-4.33903042222347e-08
1886.575	55.259	-90.165	2.32628784454413e-07	5.27004036173371e-08	-5.27004036173371e-08
2009.558	42.598	-67.724	1.72686203173523e-07	3.80557130701142e-08	-3.80557130701142e-08
2103.671	48.776	-51.515	1.90407767320456e-07	4.17958483217065e-08	-4.17958483217065e-08
5428.560	50.348	-67.495	1.47963952049191e-07	3.35419555324819e-08	-3.35419555324819e-08
